id	word	kana	meaning	type	example	exampleMeaning
n1-944-けんけ-ん	権限	けんげん	power; authority; jurisdiction	名词	この権限は多くの人に影響を与えている。	This power is influencing many people.
n1-945-けんさ-い	健在	けんざい	in good health; well	名词	この健在を正しく理解することが大切だ。	It is important to correctly understand this in good health.
n1-946-けんしょう	懸賞	けんしょう	offering prizes; winning; reward	名词/动词	仲裁に入った。	I intervened to mediate.
n1-947-けんし	検事	けんじ	public prosecutor	名词	日本の検事は世界的に注目されている。	Japan's public prosecutor is attracting worldwide attention.
n1-948-けんせ-ん	健全	けんぜん	health; soundness; wholesome	名词	健全な精神を保つ。	Maintain a healthy mind.
n1-949-けんち	見地	けんち	point of view	名词	著しい成長だ。	It's remarkable growth.
n1-950-けんめい	賢明	けんめい	wisdom; intelligence; prudence	名词	賢明な判断だった。	It was a wise decision.
n1-951-けんやく	倹約	けんやく	thrift; economy; frugality	形容词	彼の判断はいつも倹約だ。	His judgment is always thrift.
n1-952-けんよう	兼用	けんよう	multi-use; combined use; combination; serving two purposes	名词	ちょこちょこ行く。	I go frequently.
n1-953-けんりょく	権力	けんりょく	power; authority; influence	名词	新しい権力の概念が注目を集めている。	A new concept of power is attracting attention.
n1-954-け-きた-ん	劇団	げきだん	troupe; theatrical company	名词	劇団に関する報告書がまとめられた。	A report on troupe was compiled.
n1-955-け-きれい	激励	げきれい	encouragement	名词/动词	ちょこっと食べた。	I ate a little.
n1-956-け-っしゃ	月謝	げっしゃ	monthly tuition fee	名词	月謝を払った。	I paid the monthly tuition.
n1-957-け-っそり	げっそり	げっそり	being disheartened; losing weight	名词	このげっそりを正しく理解することが大切だ。	It is important to correctly understand this being disheartened.
n1-958-け-っふ	月賦	げっぷ	monthly installment	名词	著作権を侵害した。	I violated copyright.
n1-959-け-り	下痢	げり	diarrhoea	名词	下痢の問題は複雑だ。	The issue of diarrhoea is complex.
n1-960-け-ん	原	げん	original; primitive; primary; fundamental; raw	名词	原に関する報告書がまとめられた。	A report on original was compiled.
n1-961-け-んけい	原形	げんけい	original form; base form	名词	ちらっと見た。	I glanced.
n1-962-け-んこう	現行	げんこう	present; current; in operation	名词/动词	来月から現行を開始する予定だ。	We plan to begin present from next month.
n1-963-け-んさく	原作	げんさく	original work	名词	日本の原作は世界的に注目されている。	Japan's original work is attracting worldwide attention.
n1-964-け-んし	原子	げんし	atom	名词	塵も積もれば山となる。	Many a little makes a mickle.
n1-965-け-んしゅ	元首	げんしゅ	ruler; sovereign	名词	元首の重要性がますます高まっている。	The importance of ruler is increasingly growing.
n1-966-け-んしょ	原書	げんしょ	original document	名词	新しい原書の概念が注目を集めている。	A new concept of original document is attracting attention.
n1-967-け-んしょう	減少	げんしょう	decrease; reduction; decline	名词/动词	沈殿物を取り除いた。	I removed sediment.
n1-968-け-んし-ょう	現場	げんじょう	actual spot; scene; scene of the crime	名词	事故現場に駆けつけた。	I rushed to the scene of the accident.
n1-969-け-んそ	元素	げんそ	chemical element	名词	彼は元素について深く研究している。	He is deeply researching chemical element.
n1-970-け-んそく	原則	げんそく	principle; general rule	名词	賃貸マンションに住んでいる。	I live in a rental apartment.
n1-971-け-んそ-う	現像	げんぞう	developing (film)	名词	現像に関する報告書がまとめられた。	A report on developing (film) was compiled.
n1-972-け-んち	現地	げんち	actual place; local	名词	現地の重要性がますます高まっている。	The importance of actual place is increasingly growing.
n1-973-け-んてい	限定	げんてい	limit; restriction	名词/动词	通い詰めている。	I commute there constantly.
n1-974-け-んてん	原点	げんてん	origin (coordinates); starting point	名词	原点の問題は複雑だ。	The issue of origin (coordinates) is complex.
n1-975-け-んてん	原典	げんてん	original (text)	名词	原典に関する報告書がまとめられた。	A report on original (text) was compiled.
n1-976-け-んてん	減点	げんてん	subtract; give a demerit	名词	通りがかりの人だ。	It's a passerby.
n1-977-け-んは-く	原爆	げんばく	atomic bomb	名词	専門家が原爆の分析結果を発表した。	Experts announced the analysis results of atomic bomb.
n1-978-け-んふ-ん	原文	げんぶん	the text; original	名词	専門家が原文の分析結果を発表した。	Experts announced the analysis results of the text.
n1-genmitsu	厳密	げんみつ	strict; close	名词	通り越して行った。	I passed by.
n1-980-け-んゆ	原油	げんゆ	crude oil	形容词	原油な態度で接することが大切だ。	It is important to interact with a crude oil attitude.
n1-981-け-んろん	言論	げんろん	discussion	名词/动词	効果的な言論が求められている。	Effective discussion is being sought.
n1-982-こ	故	こ	the late (deceased)	名词	塚を作った。	I made a mound.
n1-983-こ	戸	こ	counter for houses	名词	戸に関する報告書がまとめられた。	A report on counter for houses was compiled.
n1-984-こ	児	こ	child; the young of animals	名词	児に関する報告書がまとめられた。	A report on child was compiled.
n1-985-こいする	恋する	こいする	to fall in love with; to love	动词	, 使い捨ての製品だ。	It's a disposable product.
n1-986-こう	溝	こう	10^38; hundred undecillion (American); hundred sextillion (British)	名词	溝の問題は複雑だ。	The issue of 10^38 is complex.
n1-987-こう	校	こう	-school; proof	名词	彼は校について深く研究している。	He is deeply researching -school.
n1-988-こうい	好意	こうい	good will; favor; courtesy	名词	月並みな意見だ。	It's a commonplace opinion.
n1-989-こうい	行為	こうい	act; deed; conduct	名词	新しい行為の概念が注目を集めている。	A new concept of act is attracting attention.
n1-990-こういん	行員	こういん	bank clerk	名词	日本の行員は世界的に注目されている。	Japan's bank clerk is attracting worldwide attention.
n1-991-こうえき	交易	こうえき	trade; commerce	名词/动词	辻褄が合わない。	It doesn't add up.
n1-992-こうえん	公演	こうえん	public performance	名词/动词	チーム全体で公演を行った。	The entire team carried out the public performance.
n1-993-こうかい	後悔	こうかい	regret; repentance	名词	専門家が後悔の分析結果を発表した。	Experts announced the analysis results of regret.
n1-994-こうかい	公開	こうかい	presenting to the public	名词	つつがなく終わった。	It ended without incident.
n1-995-こうかい	航海	こうかい	sail; voyage	名词	航海の問題は複雑だ。	The issue of sail is complex.
n1-996-こうか-く	工学	こうがく	engineering	名词	日本の工学は世界的に注目されている。	Japan's engineering is attracting worldwide attention.
n1-997-こうきょ	皇居	こうきょ	Imperial Palace	名词	土筆を取った。	I picked horsetails.
n1-998-こうきょう	好況	こうきょう	prosperous conditions; healthy economy	名词	経済は好況だ。	The economy is prosperous.
n1-999-こうき	抗議	こうぎ	protest; objection	名词	日本の抗議は世界的に注目されている。	Japan's protest is attracting worldwide attention.
n1-1000-こうき-ょう	鉱業	こうぎょう	mining industry	名词	つとめて冷静でいた。	I tried to stay calm.
n1-1001-こうき-ょう	興業	こうぎょう	industrial enterprise	名词	専門家が興業の分析結果を発表した。	Experts announced the analysis results of industrial enterprise.
n1-1002-こうけ-ん	高原	こうげん	tableland; plateau	名词	専門家が高原の分析結果を発表した。	Experts announced the analysis results of tableland.
n1-1003-こうこう	煌々	こうこう	brilliantly; brightly	副词	つぶさに観察した。	I observed closely.
n1-1004-こうこか-く	考古学	こうこがく	archaeology	名词	彼は考古学について深く研究している。	He is deeply researching archaeology.
n1-1005-こうこ	交互	こうご	mutual; reciprocal; alternate	名词	この交互を正しく理解することが大切だ。	It is important to correctly understand this mutual.
n1-1006-こうさく	工作	こうさく	work; construction; handicraft; maneuvering	名词/动词	壺を買った。	I bought a pot.
n1-1007-こうさく	耕作	こうさく	cultivation; farming	名词	田を耕作している。	I'm cultivating the fields.
n1-1008-こうさ-ん	鉱山	こうざん	mine (ore)	名词	この鉱山を正しく理解することが大切だ。	It is important to correctly understand this mine (ore).
n1-1009-こうしゅう	講習	こうしゅう	short course; training	名词/动词	詰め合わせを買った。	I bought an assortment.
n1-1010-こうしょう	交渉	こうしょう	negotiations; discussions; connection	名词/动词	彼は交渉に成功した。	He succeeded in the negotiations.
n1-1011-こうしょう	高尚	こうしょう	high; noble; refined; advanced	名词	新しい高尚の概念が注目を集めている。	A new concept of high is attracting attention.
n1-1012-こうしん	行進	こうしん	march; parade	名词	詰め込んだ勉強だ。	It's cramming.
n1-1013-こうしんりょう	香辛料	こうしんりょう	spices	名词	この香辛料は多くの人に影響を与えている。	This spices is influencing many people.
n1-1014-こうし-ゅつ	口述	こうじゅつ	verbal statement	名词	新しい口述の概念が注目を集めている。	A new concept of verbal statement is attracting attention.
n1-1015-こうし-ょ	控除	こうじょ	subsidy; deduction	名词	爪弾きにされた。	I was ostracized.
n1-1016-こうし-ょう	向上	こうじょう	elevation; rise; improvement; advancement; progress	名词/动词	この問題を早急に向上する必要がある。	It is necessary to promptly carry out elevation on this issue.
n1-1017-こうすい	降水	こうすい	rainfall; precipitation	名词	専門家が降水の分析結果を発表した。	Experts announced the analysis results of rainfall.
n1-1018-こうす-い	洪水	こうずい	flood	名词	つゆ知らず過ごした。	I spent time unaware.
n1-1019-こうせ-ん	公然	こうぜん	open (e.g. secret); public; official	名词	公然に関する報告書がまとめられた。	A report on open (e.g. secret) was compiled.
n1-1020-こうそう	抗争	こうそう	dispute; resistance	名词	抗争に関する報告書がまとめられた。	A report on dispute was compiled.
n1-1021-こうそう	構想	こうそう	plan; plot; idea; conception	名词	釣り合いが取れている。	It's well-balanced.
n1-1022-こうそく	拘束	こうそく	restriction; restraint	名词/动词	来月から拘束を開始する予定だ。	We plan to begin restriction from next month.
n1-1023-こうたい	後退	こうたい	retreat; backspace (BS)	名词	敵が後退した。	The enemy retreated.
n1-1024-こうたく	光沢	こうたく	brilliance; polish; lustre; glossy finish (of photographs)	名词	吊り橋を渡った。	I crossed a suspension bridge.
n1-1025-こうた-ん	公団	こうだん	public corporation	名词	公団の重要性がますます高まっている。	The importance of public corporation is increasingly growing.
n1-1026-こうちょう	好調	こうちょう	favourable; promising; satisfactory; in good shape	名词	彼は好調について深く研究している。	He is deeply researching favourable.
n1-1027-こうとう	口頭	こうとう	oral	名词	弦を張った。	I strung the strings.
n1-1028-こうと-く	講読	こうどく	reading; translation	名词/动词	効果的な講読が求められている。	Effective reading is being sought.
n1-1029-こうと-く	購読	こうどく	subscription (e.g. magazine)	名词/动词	この問題を早急に購読する必要がある。	It is necessary to promptly subscription (e.g. magazine) this issue.
n1-1030-こうにゅう	購入	こうにゅう	purchase; buy	名词/动词	連れ戻された。	I was brought back.
n1-1031-こうにん	公認	こうにん	official recognition; authorization; licence; accreditation	名词/动词	彼は公認に成功した。	He succeeded in the official recognition.
n1-1032-こうねつひ	光熱費	こうねつひ	cost of fuel and light	名词	この光熱費は多くの人に影響を与えている。	This cost of fuel and light is influencing many people.
n1-1033-こうはい	荒廃	こうはい	ruin	名词	手足を伸ばした。	I stretched my limbs.
n1-1034-こうは-い	購買	こうばい	purchase; buy	名词/动词	来月から購買を開始する予定だ。	We plan to begin purchase from next month.
n1-1035-こうひょう	好評	こうひょう	popularity; favorable reputation	形容词	好評な態度で接することが大切だ。	It is important to interact with a popularity attitude.
n1-1036-こうふ	交付	こうふ	delivering; furnishing (with copies)	名词	手厚いもてなしだ。	It's generous hospitality.
n1-1037-こうふく	降伏	こうふく	capitulation; surrender; submission	名词	この降伏は多くの人に影響を与えている。	This capitulation is influencing many people.
n1-1038-こうふん	興奮	こうふん	excitement; stimulation; agitation; arousal	名词/动词	チーム全体で興奮を行った。	The entire team carried out the excitement.
n1-1039-こうほ	公募	こうぼ	public appeal; public contribution	名词/动词	手書きの手紙だ。	It's a handwritten letter.
n1-koumyou	巧妙	こうみょう	ingenious; skillful; clever; deft	名词	日本の巧妙は世界的に注目されている。	Japan's ingenious is attracting worldwide attention.
n1-1041-こうよう	公用	こうよう	government business; public use; public expense	名词	公用の重要性がますます高まっている。	The importance of government business is increasingly growing.
n1-1042-こうり	小売	こうり	retail	名词	手軽に作れる料理だ。	It's a dish that's easy to make.
n1-1043-こうりつ	効率	こうりつ	efficiency	名词	彼は効率について深く研究している。	He is deeply researching efficiency.
n1-1044-こうりつ	公立	こうりつ	public (institution)	名词	この公立を正しく理解することが大切だ。	It is important to correctly understand this public (institution).
n1-1045-こか-ら	小柄	こがら	short (build)	名词	手心を加えた。	I showed leniency.
n1-1046-こき-って	小切手	こぎって	cheque; check	名词	彼は小切手について深く研究している。	He is deeply researching cheque.
n1-1047-こくさん	国産	こくさん	domestic products	名词	この国産を正しく理解することが大切だ。	It is important to correctly understand this domestic products.
n1-1048-こくてい	国定	こくてい	state-sponsored; national	名词	手近な材料で作った。	I made it with materials at hand.
n1-1049-こくと	国土	こくど	realm	名词	新しい国土の概念が注目を集めている。	A new concept of realm is attracting attention.
n1-1050-こくはく	告白	こくはく	confession; acknowledgement	名词	専門家が告白の分析結果を発表した。	Experts announced the analysis results of confession.
n1-1051-こくほ-う	国防	こくぼう	national defence	名词	手配した車だ。	It's an arranged car.
n1-1052-こくゆう	国有	こくゆう	national ownership	名词	日本の国有は世界的に注目されている。	Japan's national ownership is attracting worldwide attention.
n1-1053-こくれん	国連	こくれん	U.N.; United Nations	名词	日本の国連は世界的に注目されている。	Japan's U.N. is attracting worldwide attention.
n1-1054-こく	漕ぐ	こぐ	to row; to scull; to pedal	动词	手筈を整えた。	I made arrangements.
n1-1055-こけ-ちゃ	焦げ茶	こげちゃ	black tea	名词	この焦げ茶を正しく理解することが大切だ。	It is important to correctly understand this black tea.
n1-1056-ここ	個々	ここ	individual; one by one	名词	彼は個々について深く研究している。	He is deeply researching individual.
n1-1057-ここ	箇箇	ここ	individual; separate	名词	手引書を読んだ。	I read the manual.
n1-1058-ここち	心地	ここち	feeling; sensation; mood	名词	心地よい風が吹いている。	A pleasant wind is blowing.
n1-1059-こころえ	心得	こころえ	knowledge; information	名词/动词	効果的な心得が求められている。	Effective knowledge is being sought.
n1-1060-こころか-け	心掛け	こころがけ	readiness; intention; aim	名词	手放しで喜んだ。	I rejoiced unreservedly.
n1-1061-こころか-ける	心掛ける	こころがける	to bear in mind; to aim to do	动词	その方法で心掛けるのが最も効率的だ。	It is most efficient to bear in mind with that method.
n1-1062-こころさ-し	志	こころざし	will; intention; motive	名词	この志を正しく理解することが大切だ。	It is important to correctly understand this will.
n1-1063-こころさ-す	志す	こころざす	to plan; to intend; to aspire to; to set aims (sights on)	动词	手間がかかる。	It takes effort.
n1-1064-こころつ-よい	心強い	こころづよい	heartening; reassuring	形容词	世の中には心強いことが多い。	There are many heartening things in the world.
n1-1065-こころほ-そい	心細い	こころぼそい	helpless; forlorn; hopeless; unpromising; lonely; discouraging; disheartening	形容词	世の中には心細いことが多い。	There are many helpless things in the world.
n1-1066-こころみ	試み	こころみ	trial; experiment	名词/动词	手向けの花だ。	It's flowers as an offering.
n1-1067-こころみる	試みる	こころみる	to try; to test	动词	私たちは試みるために努力した。	We made efforts to try.
n1-1068-こころよい	快い	こころよい	pleasant; agreeable	形容词	彼の発言はかなり快い。	His remarks are quite pleasant.
n1-1069-ここ-らす	凝らす	こごらす	to freeze; to congeal	动词	出来心でやった。	I did it on impulse.
n1-1070-ここ-る	凝る	こごる	to congeal; to freeze	动词	彼は凝ることを決意した。	He resolved to congeal.
n1-1071-こしらえる	拵える	こしらえる	to make; to manufacture	动词	いつか拵える日が来るだろう。	The day to make will surely come.
n1-1072-こし	孤児	こじ	orphan	名词	出来事を振り返った。	I looked back on the events.
n1-1073-こし-れる	拗れる	こじれる	to get complicated; to grow worse	动词	いつか拗れる日が来るだろう。	The day to get complicated will surely come.
n1-1074-こし-ん	故人	こじん	the deceased; old friend	名词	日本の故人は世界的に注目されている。	Japan's the deceased is attracting worldwide attention.
n1-1075-こす-え	梢	こずえ	treetop	名词	出くわすとは思わなかった。	I didn't expect to run into them.
n1-1076-こせい	個性	こせい	individuality; personality; idiosyncrasy	名词	専門家が個性の分析結果を発表した。	Experts announced the analysis results of individuality.
n1-1077-こせき	戸籍	こせき	census; family register	名词	専門家が戸籍の分析結果を発表した。	Experts announced the analysis results of census.
n1-1078-こせ-に	小銭	こぜに	coins; small change	名词	適宜休憩を取る。	I take breaks as needed.
n1-1079-こたい	固体	こたい	solid (body)	名词	この固体を正しく理解することが大切だ。	It is important to correctly understand this solid (body).
n1-1080-こたえ	答え	こたえ	answer; response	名词	この答えは多くの人に影響を与えている。	This answer is influencing many people.
n1-1081-こたえる	堪える	こたえる	to bear; to stand; to endure; to put up with; to support; to withstand; to resist; to brave; to be fit for; t	动词	適材適所に配置した。	I placed the right person in the right place.
n1-1082-こたつ	火燵	こたつ	table with heater; (orig) charcoal brazier in a floor well	名词	こたつで温まった。	I warmed up at the kotatsu.
n1-1083-こた-い	古代	こだい	ancient times	名词	古代の重要性がますます高まっている。	The importance of ancient times is increasingly growing.
n1-1084-こた-わる	拘る	こだわる	to fuss over; to be particular about; to be concerned about	动词	手際よく片付けた。	I tidied up efficiently.
n1-1085-こちょう	誇張	こちょう	exaggeration	名词	日本の誇張は世界的に注目されている。	Japan's exaggeration is attracting worldwide attention.
n1-1086-こっけい	滑稽	こっけい	funny; humorous; comical; laughable; ridiculous; joking	名词	この滑稽は多くの人に影響を与えている。	This funny is influencing many people.
n1-1087-こっこう	国交	こっこう	diplomatic relations	名词	手ぬるい対応だ。	It's a lenient response.
n1-1088-こっとうひん	骨董品	こっとうひん	curio	名词	骨董品を集めている。	I collect antiques.
n1-1089-こつ	骨	こつ	knack; skill	名词	骨の問題は複雑だ。	The issue of knack is complex.
n1-1090-こてい	固定	こてい	fixation	名词	てんでバラバラだ。	It's completely scattered.
n1-1091-ことか-ら	事柄	ことがら	matter; thing; affair; circumstance	形容词	その結果は実に事柄だった。	The result was truly matter.
n1-1092-ことこ-とく	悉く	ことごとく	altogether; entirely	副词	悉く、計画を見直す必要がある。	Altogether, we need to reconsider the plan.
n1-1093-ことつ-て	言伝	ことづて	declaration; hearsay	名词/动词	転じて良くなった。	It turned and got better.
n1-1094-ことに	殊に	ことに	especially; above all	副词	彼は殊に仕事に取り組んでいる。	He is especially working on the task.
n1-1095-ことによると	事によると	ことによると	depending on the circumstances	名词	事によると遅れるかも。	Depending on circumstances, I might be late.
n1-1096-こと-く	孤独	こどく	isolation; loneliness; solitude	名词/动词	天下りした官僚だ。	He's a bureaucrat who moved to the private sector.
n1-1097-こなこ-な	粉々	こなごな	in very small pieces	名词	粉々の重要性がますます高まっている。	The importance of in very small pieces is increasingly growing.
n1-1098-このあいた	この間	このあいだ	the other day; lately; recently	名词	このこの間は多くの人に影響を与えている。	This the other day is influencing many people.
n1-1099-このこ-ろ	この頃	このごろ	recently	名词	天涯孤独だ。	I'm alone in the world.
n1-1100-このましい	好ましい	このましい	nice; likeable; desirable	形容词	好ましい記憶が心に残っている。	A nice memory remains in my heart.
n1-1101-こへ-つ	個別	こべつ	particular case	名词	日本の個別は世界的に注目されている。	Japan's particular case is attracting worldwide attention.
n1-1102-こほ-す	零す	こぼす	to spill	动词	添削してもらった。	I had it corrected.
n1-1103-こまやか	細やか	こまやか	friendly	名词	細やかの重要性がますます高まっている。	The importance of friendly is increasingly growing.
n1-1104-こむ	混む	こむ	to be crowded	动词	この件について混む必要がある。	It is necessary to be crowded regarding this matter.
n1-1105-こめる	込める	こめる	to include; to put into	动词	転々とした生活だ。	It's a life of moving around.
n1-1106-こもる	篭る	こもる	to seclude oneself; to be confined in; to be implied; to be stuffy	动词	私たちは篭るために努力した。	We made efforts to seclude oneself.
n1-1107-こゆう	固有	こゆう	characteristic; tradition; peculiar; inherent; eigen-	名词	日本の固有は世界的に注目されている。	Japan's characteristic is attracting worldwide attention.
n1-1108-こよう	雇用	こよう	employment (long term); hire	名词/动词	伝道師として働く。	I work as a missionary.
n1-1109-こよみ	暦	こよみ	calendar; almanac	名词	日本の暦は世界的に注目されている。	Japan's calendar is attracting worldwide attention.
n1-1110-こらえる	堪える	こらえる	to bear; to stand; to endure; to put up with; to support; to withstand; to resist; to brave; to be fit for; t	动词	いつか堪える日が来るだろう。	The day to bear will surely come.
n1-1111-こりつ	孤立	こりつ	isolation; helplessness	名词/动词	でんぷん質を取る。	I consume starch.
n1-1112-こりる	懲りる	こりる	to learn by experience; to be disgusted with	动词	いつか懲りる日が来るだろう。	The day to learn by experience will surely come.
n1-1113-これ	此れ	これ	this	名词	此れに関する報告書がまとめられた。	A report on this was compiled.
n1-1114-これら	此れ等	これら	these	名词	田んぼで働いた。	I worked in the rice field.
n1-1115-こん	魂	こん	soul; spirit	名词	魂の問題は複雑だ。	The issue of soul is complex.
n1-1116-こんき	根気	こんき	patience; perseverance; energy	名词	彼は根気について深く研究している。	He is deeply researching patience.
n1-konkyo	根拠	こんきょ	basis; foundation	名词/动词	問い合わせを受けた。	I received an inquiry.
n1-1118-こんけつ	混血	こんけつ	mixed race; mixed parentage	名词	新しい混血の概念が注目を集めている。	A new concept of mixed race is attracting attention.
n1-1119-こんちゅう	昆虫	こんちゅう	insect; bug	名词	昆虫を採集した。	I collected insects.
n1-1120-こんてい	根底	こんてい	root; basis; foundation	名词/动词	問い質した。	I questioned closely.
n1-1121-こんと-う	混同	こんどう	confusion; mixing; merger	名词/动词	来月から混同を開始する予定だ。	We plan to begin confusion from next month.
n1-1122-こんにちは	今日は	こんにちは	hello; good day (daytime greeting id)	名词	専門家が今日はの分析結果を発表した。	Experts announced the analysis results of hello.
n1-1123-こんは-んは	今晩は	こんばんは	good evening	名词	当て字を使った。	I used phonetic kanji.
n1-1124-こんほ-ん	根本	こんぽん	origin; source; foundation; root; base; principle	名词/动词	来月から根本を開始する予定だ。	We plan to begin origin from next month.
n1-1125-こ	御	ご	go-; honourable	名词	彼は御について深く研究している。	He is deeply researching go-.
n1-1126-こ-い	語彙	ごい	vocabulary; glossary	名词	党員になった。	I became a party member.
n1-1127-こ-う	濠	ごう	moat	名词	濠の重要性がますます高まっている。	The importance of moat is increasingly growing.
n1-1128-こ-う	業	ごう	Buddhist karma; actions committed in a former life	名词	新しい業の概念が注目を集めている。	A new concept of Buddhist karma is attracting attention.
n1-1129-こ-う	号	ごう	number; issue	名词	同意を得た。	I got consent.
n1-1130-こ-うい	合意	ごうい	agreement; consent; mutual understanding	名词	新しい合意の概念が注目を集めている。	A new concept of agreement is attracting attention.
n1-1131-こ-うき	合議	ごうぎ	consultation; conference	名词/动词	この問題を早急に合議する必要がある。	It is necessary to promptly carry out consultation on this issue.
n1-1132-こ-うき	強気	ごうぎ	great; grand	名词	動員された。	I was mobilized.
n1-1133-こ-うせい	合成	ごうせい	synthesis; composition; synthetic; composite; mixed; combined; compound	名词/动词	効果的な合成が求められている。	Effective synthesis is being sought.
n1-1134-こ-えい	護衛	ごえい	guard; convoy; escort	名词	新しい護衛の概念が注目を集めている。	A new concept of guard is attracting attention.
n1-1135-こ-く	語句	ごく	words; phrases	名词	等閑にしていた。	I was neglecting it.
n1-1136-こ-くらく	極楽	ごくらく	paradise	名词	極楽の重要性がますます高まっている。	The importance of paradise is increasingly growing.
n1-1137-こ-くろうさま	ご苦労様	ごくろうさま	Thank you very much for your....	名词	日本のご苦労様は世界的に注目されている。	Japan's Thank you very much for your.... is attracting worldwide attention.
n1-1138-こ-け-ん	語源	ごげん	word root; word derivation; etymology	名词	投棄されたゴミだ。	It's dumped garbage.
n1-1139-こ-さ	誤差	ごさ	error	名词	日本の誤差は世界的に注目されている。	Japan's error is attracting worldwide attention.
n1-1140-こ-さ-います	ご座います	ございます	to be (polite); to exist	动词	社長が社員にご座いますよう指示した。	The president instructed the employees to be (polite).
n1-1141-こ-ちそう	ご馳走	ごちそう	feast; treating (someone)	名词	峠を越えた。	I crossed the pass.
n1-1142-こ-ちそうさま	ご馳走さま	ごちそうさま	feast	名词	専門家がご馳走さまの分析結果を発表した。	Experts announced the analysis results of feast.
n1-1143-こ-と	毎	ごと	each respectively	名词	日本の毎は世界的に注目されている。	Japan's each respectively is attracting worldwide attention.
n1-1144-こ-は-ん	碁盤	ごばん	Go board	名词	登記した土地だ。	It's registered land.
n1-1145-こ-ふ-さた	ご無沙汰	ごぶさた	not writing or contacting for a while	名词	ご無沙汰の問題は複雑だ。	The issue of not writing or contacting for a while is complex.
n1-1146-こ-まかす	誤魔化す	ごまかす	to deceive; to falsify; to misrepresent	动词	専門家は誤魔化す方法を説明した。	The expert explained how to deceive.
n1-1147-こ-めんくた-さい	御免ください	ごめんください	May I come in?	名词	陶芸を習っている。	I'm learning pottery.
n1-1148-こ-めんなさい	御免なさい	ごめんなさい	I beg your pardon; excuse me	名词	日本の御免なさいは世界的に注目されている。	Japan's I beg your pardon is attracting worldwide attention.
n1-1149-こ-らんなさい	御覧なさい	ごらんなさい	(please) look; (please) try to do	名词	日本の御覧なさいは世界的に注目されている。	Japan's (please) look is attracting worldwide attention.
n1-1150-さ	佐	さ	help	名词	同郷の人だ。	We're from the same hometown.
n1-1151-さい	再	さい	re-; again; repeated	名词	専門家が再の分析結果を発表した。	Experts announced the analysis results of re-.
n1-1152-さい	差異	さい	difference; disparity	名词	差異の問題は複雑だ。	The issue of difference is complex.
n1-1153-さい	歳	さい	#NAME?	名词	動向を見守る。	I watch the trend.
n1-1154-さいかい	再会	さいかい	another meeting; meeting again; reunion	名词	この再会を正しく理解することが大切だ。	It is important to correctly understand this another meeting.
n1-1155-さいか-い	災害	さいがい	calamity; disaster; misfortune	名词	災害の問題は複雑だ。	The issue of calamity is complex.
n1-1156-さいきん	細菌	さいきん	bacillus; bacterium; germ	名词	統合した会社だ。	It's a merged company.
n1-1157-さいく	細工	さいく	work; craftsmanship; tactics; trick	名词	新しい細工の概念が注目を集めている。	A new concept of work is attracting attention.
n1-1158-さいくつ	採掘	さいくつ	mining	名词	石炭を採掘している。	They're mining coal.
n1-1159-さいけつ	採決	さいけつ	vote; roll call	名词	同志として戦った。	I fought as comrades.
n1-1160-さいけん	再建	さいけん	rebuilding; reconstruction; rehabilitation	名词/动词	チーム全体で再建を行った。	The entire team carried out the rebuilding.
n1-1161-さいけ-ん	再現	さいげん	reappearance; reproduction; return; revival	名词/动词	来月から再現を開始する予定だ。	We plan to begin reappearance from next month.
n1-1162-さいさん	採算	さいさん	profit	名词	投じた資金だ。	It's invested funds.
n1-1163-さいしゅう	採集	さいしゅう	collecting; gathering	名词	新しい採集の概念が注目を集めている。	A new concept of collecting is attracting attention.
n1-1164-さいせい	再生	さいせい	playback; regeneration; resuscitation; return to life; rebirth; reincarnation; narrow escape; reclamation; r	名词/动词	効果的な再生が求められている。	Effective playback is being sought.
n1-1165-さいせ-ん	最善	さいぜん	the very best	名词	当選した候補者だ。	It's an elected candidate.
n1-1166-さいたく	採択	さいたく	adoption; selection; choice	名词	議案が採択された。	The proposal was adopted.
n1-1167-さいはつ	再発	さいはつ	return; relapse; reoccurrence	名词	新しい再発の概念が注目を集めている。	A new concept of return is attracting attention.
n1-1168-さいは-い	栽培	さいばい	cultivation	名词	唐突な質問だ。	It's an abrupt question.
n1-1169-さいほ-う	細胞	さいぼう	cell (biology)	名词	細胞を観察した。	I observed cells.
n1-1170-さいよう	採用	さいよう	use; adopt	名词	この採用を正しく理解することが大切だ。	It is important to correctly understand this use.
n1-1171-さえき-る	遮る	さえぎる	to interrupt; to intercept; to obstruct	动词	逃避した現実だ。	It's escaped reality.
n1-1172-さえす-る	囀る	さえずる	to sing; to chirp; to twitter	动词	私たちは囀るために努力した。	We made efforts to sing.
n1-1173-さえる	冴える	さえる	to be clear; to be serene; to be cold; to be skillful	动词	専門家は冴える方法を説明した。	The expert explained how to be clear.
n1-1174-さお	竿	さお	rod; pole (e.g. for drying laundry)	名词	投票に行った。	I went to vote.
n1-1175-さかえる	栄える	さかえる	to prosper; to flourish	动词	彼は栄えることを決意した。	He resolved to prosper.
n1-1176-さかす-き	杯	さかずき	wine cups	名词	杯を交わした。	We exchanged cups.
n1-1177-さかた-ち	逆立ち	さかだち	handstand; headstand	名词	灯油を買った。	I bought kerosene.
n1-1178-さかのほ-る	逆上る	さかのぼる	to go back; to go upstream; to make retroactive	动词	彼は逆上ることを決意した。	He resolved to go back.
