id	word	kana	meaning	type	example	exampleMeaning
n2-456-こうせん	光線	こうせん	beam,light ray	名词	光線を理解することが大切だ。	It is important to understand beam.
n2-457-こうそう	高層	こうそう	upper	名词	高層を理解することが大切だ。	It is important to understand upper.
n2-458-こうそ-う	構造	こうぞう	structure,construction	名词	建物の構造を調べる。	Examine the structure of the building.
n2-459-こうたい	交替	こうたい	alternation,change,relief,relay,shift	名词	交替を理解することが大切だ。	It is important to understand alternation.
n2-460-こうち	耕地	こうち	arable land	名词	耕地を広げる計画がある。	There are plans to expand the farmland.
n2-461-こうつうきかん	交通機関	こうつうきかん	transportation facilities	名词	交通機関が発達している。	Transportation is well developed.
n2-462-こうてい	校庭	こうてい	campus	名词	校庭で運動会が行われた。	The sports day was held on the campus.
n2-463-こうとう	高等	こうとう	high class,high grade	名词	高等を理解することが大切だ。	It is important to understand high class.
n2-464-こうと	高度	こうど	altitude,height,advanced	名词	高度に関する問題が出た。	A question about altitude came up.
n2-465-こうはい	後輩	こうはい	junior (at work or school)	名词	後輩の面倒を見る。	I look after my juniors.
n2-466-こうひょう	公表	こうひょう	official announcement,proclamation	名词	調査結果を公表した。	The survey results were announced.
n2-467-こうふ-つ	鉱物	こうぶつ	mineral	名词	鉱物資源が豊富な地域だ。	It's an area rich in mineral resources.
n2-468-こうむ	公務	こうむ	official business,public business	名词	公務に関する問題が出た。	A question about official business came up.
n2-469-こうもく	項目	こうもく	item	名词	項目ごとに整理する。	Organize by item.
n2-470-こうよう	紅葉	こうよう	(1) (Japanese) maple	名词	紅葉を見に行った。	I went to see the autumn leaves.
n2-471-こうりゅう	交流	こうりゅう	alternating current,intercourse,(cultural) exchange,intermingling	名词	国際交流イベントに参加した。	I participated in an international exchange event.
n2-472-こうりょく	効力	こうりょく	effect,efficacy,validity,potency	名词	効力を理解することが大切だ。	It is important to understand effect.
n2-473-こえる	超える	こえる	to exceed,to cross over,to cross	动词	もっと超える必要がある。	There is a need to to exceed more.
n2-474-こか-す	焦がす	こがす	to burn,to scorch,to singe,to char	动词	もっと焦がす必要がある。	There is a need to to burn more.
n2-475-こくおう	国王	こくおう	king	名词	国王を理解することが大切だ。	It is important to understand king.
n2-476-こくせき	国籍	こくせき	nationality	名词	日本国籍を持っている。	I have Japanese nationality.
n2-477-こくりつ	国立	こくりつ	national	名词	国立に関する問題が出た。	A question about national came up.
n2-478-こけ-る	焦げる	こげる	to burn,to be burned	动词	焦げることにした。	I decided to to burn.
n2-479-こころあたり	心当たり	こころあたり	having some knowledge of,happening to know	名词	何か心当たりはありますか。	Do you have any idea?
n2-480-こころえる	心得る	こころえる	to be informed,to have thorough knowledge	动词	毎日心得るようにしている。	I try to to be informed every day.
n2-481-ここ-える	凍える	こごえる	to freeze,to be chilled,to be frozen	动词	彼は凍えることができる。	He can to freeze.
n2-482-こしかけ	腰掛け	こしかけ	seat,bench	名词	腰掛けを理解することが大切だ。	It is important to understand seat.
n2-483-こしかける	腰掛ける	こしかける	to sit (down)	动词	毎日腰掛けるようにしている。	I try to to sit (down) every day.
n2-484-こしょう	胡椒	こしょう	pepper	名词	料理に胡椒をかける。	I put pepper on the food.
n2-485-こしらえる	こしらえる	こしらえる	to make,to manufacture	动词	彼はこしらえることができる。	He can to make.
n2-486-こす	超す	こす	to cross,to pass,to tide over	动词	毎日超すようにしている。	I try to to cross every day.
n2-487-こする	擦る	こする	to rub,to chafe,to file,to frost (glass),to strike (match)	名词/动词	擦ることにした。	I decided to to rub.
n2-488-こたい	個体	こたい	an individual	名词	個体を理解することが大切だ。	It is important to understand an individual.
n2-489-こちらこそ	こちらこそ	こちらこそ	it is I who should say so	名词	こちらこそを理解することが大切だ。	It is important to understand it is I who should say so.
n2-490-こっそり	こっそり	こっそり	stealthily,secretly	名词	こっそりを理解することが大切だ。	It is important to understand stealthily.
n2-491-こつ-かい	小遣い	こづかい	personal expenses,pocket money,spending money,incidental expenses,allowance	形容词	小遣いに関する問題が出た。	A question about personal expenses came up.
n2-492-こてん	古典	こてん	old book,classics,classic	名词	古典文学を研究している。	I'm studying classical literature.
n2-493-こと	琴	こと	Koto (Japanese harp)	副词	琴に関する問題が出た。	A question about Koto (Japanese harp) came up.
n2-494-ことつ-ける	言付ける	ことづける	to send word,to send a message	动词	毎日言付けるようにしている。	I try to to send word every day.
n2-495-ことは-つ-かい	言葉遣い	ことばづかい	speech,expression,wording	名词	丁寧な言葉遣いを心がける。	I try to use polite speech.
n2-496-こないた	こないだ	こないだ	the other day,lately,recently	名词	こないだに関する問題が出た。	A question about the other day came up.
n2-497-こほ-す	こぼす	こぼす	to spill	动词	もっとこぼす必要がある。	There is a need to to spill more.
n2-498-こほ-れる	零れる	こぼれる	to overflow,to spill	动词	彼は零れることができる。	He can to overflow.
n2-499-こゆひ	小指	こゆび	little finger	名词	小指をぶつけた。	I hit my little finger.
n2-500-こらえる	こらえる	こらえる	to bear,to stand,to endure,to put up with	动词	毎日こらえるようにしている。	I try to to bear every day.
n2-501-ころか-す	転がす	ころがす	to roll	动词	毎日転がすようにしている。	I try to to roll every day.
n2-502-ころか-る	転がる	ころがる	to roll,to tumble	动词	彼は転がることができる。	He can to roll.
n2-503-こん	紺	こん	navy blue,deep blue	名词	紺に関する問題が出た。	A question about navy blue came up.
n2-504-こんこ-う	混合	こんごう	mixing,mixture	名词	混合に関する問題が出た。	A question about mixing came up.
n2-505-こんた-て	献立	こんだて	menu,program,schedule	名词	今日の献立は何ですか。	What's on the menu today?
n2-506-こんは-んは	こんばんは	こんばんは	good evening	名词	こんばんはを理解することが大切だ。	It is important to understand good evening.
n2-507-こ	碁	ご	Go (board game of capturing territory)	名词	祖父と碁を打った。	I played Go with my grandfather.
n2-508-こ-ういん	強引	ごういん	overbearing,coercive,pushy,forcible,high-handed	名词	彼は強引なやり方だ。	His approach is pushy.
n2-509-こ-うと-う	合同	ごうどう	combination,incorporation,union,amalgamation	名词	二つの会社が合同した。	Two companies merged.
n2-510-こ-うり	合理	ごうり	rational	名词	合理に関する問題が出た。	A question about rational came up.
n2-511-こ-うりゅう	合流	ごうりゅう	confluence,union,linking up,merge	名词	合流に関する問題が出た。	A question about confluence came up.
n2-512-こ-くろうさま	ごくろうさま	ごくろうさま	Thank you very much for your....	名词	ご苦労様でした。	Thank you for your hard work.
n2-513-こ-し-ゅうおん	五十音	ごじゅうおん	the Japanese syllabary	名词	五十音を覚えた。	I memorized the Japanese syllabary.
n2-514-こ-ちそう	御馳走	ごちそう	feast,treating (someone)	名词	御馳走に関する問題が出た。	A question about feast came up.
n2-515-こ-ちそうさま	ごちそうさま	ごちそうさま	feast	名词	ごちそうさまを理解することが大切だ。	It is important to understand feast.
n2-516-こ-ふ-さた	御無沙汰	ごぶさた	not writing or contacting for a while	名词	御無沙汰しております。	I'm sorry for not contacting you.
n2-517-こ-めん	御免	ごめん	your pardon,declining (something),dismissal,permission	名词	御免を理解することが大切だ。	It is important to understand your pardon.
n2-518-こ-めんくた-さい	ごめんください	ごめんください	May I come in?	名词	ごめんくださいを理解することが大切だ。	It is important to understand May I come in?.
n2-519-こ-らく	娯楽	ごらく	pleasure,amusement	名词	娯楽に関する問題が出た。	A question about pleasure came up.
n2-520-こ-らん	御覧	ごらん	(hon) look,inspection,try	名词	御覧を理解することが大切だ。	It is important to understand (hon) look.
n2-521-さいさん	再三	さいさん	again and again,repeatedly	名词	再三注意したのに聞かなかった。	I warned repeatedly but they didn't listen.
n2-522-さいし-つ	祭日	さいじつ	national holiday,festival day	名词	祭日に関する問題が出た。	A question about national holiday came up.
n2-523-さいそく	催促	さいそく	request,demand,claim,urge (action),press for	名词	催促を理解することが大切だ。	It is important to understand request.
n2-524-さいてん	採点	さいてん	marking,grading,looking over	名词	テストの採点をする。	I grade the test.
n2-525-さいなん	災難	さいなん	calamity,misfortune	名词	災難に遭った。	I encountered a misfortune.
n2-526-さいほう	裁縫	さいほう	sewing	名词	母は裁縫が得意だ。	My mother is good at sewing.
n2-527-さかさ	逆さ	さかさ	reverse,inversion,upside down	名词	逆さを理解することが大切だ。	It is important to understand reverse.
n2-528-さかさま	逆様	さかさま	inversion,upside down	名词	絵が逆様になっている。	The picture is upside down.
n2-529-さかのほ-る	遡る	さかのぼる	to go back,to go upstream,to make retroactive	动词	毎日遡るようにしている。	I try to to go back every day.
n2-530-さかは	酒場	さかば	bar,bar-room	名词	酒場で友達と飲んだ。	I drank with friends at a bar.
n2-531-さか-す	捜す	さがす	to search,to seek,to look for	动词	毎日捜すようにしている。	I try to to search every day.
n2-532-さきおととい	さきおととい	さきおととい	two days before yesterday	名词	さきおとといを理解することが大切だ。	It is important to understand two days before yesterday.
n2-533-さきほと	先程	さきほど	some time ago	名词	先程を理解することが大切だ。	It is important to understand some time ago.
n2-534-さく	裂く	さく	to tear,to split	动词	裂くのは難しい。	It is difficult to to tear.
n2-535-さくいん	索引	さくいん	index,indices	名词	本の索引を使って調べた。	I looked it up using the book's index.
n2-536-さくしゃ	作者	さくしゃ	author,authoress	名词	この本の作者は誰ですか。	Who is the author of this book?
n2-537-さくし-ょ	削除	さくじょ	elimination,cancellation,deletion,erasure	名词	ファイルを削除した。	I deleted the file.
n2-538-さくせい	作成	さくせい	frame,draw up,make,producing	名词	作成を理解することが大切だ。	It is important to understand frame.
n2-539-さく-る	探る	さぐる	to search,to look for,to sound out	动词	探るのは難しい。	It is difficult to to search.
n2-540-ささやく	囁く	ささやく	to whisper,to murmur	动词	囁くのは難しい。	It is difficult to to whisper.
n2-541-ささる	刺さる	ささる	to stick,to be stuck	动词	刺さるのは難しい。	It is difficult to to stick.
n2-542-さしつかえ	差し支え	さしつかえ	hindrance,impediment	名词	差し支えに関する問題が出た。	A question about hindrance came up.
n2-543-さしひき	差し引き	さしひき	deduction,subtraction,balance,ebb and flow,rise and fall	名词	差し引きを理解することが大切だ。	It is important to understand deduction.
n2-544-さしみ	刺身	さしみ	sliced raw fish	名词	新鮮な刺身を食べた。	I ate fresh sashimi.
n2-545-さし	匙	さじ	spoon	名词	匙に関する問題が出た。	A question about spoon came up.
n2-546-さす	刺す	さす	to pierce,to stab,to prick,to thrust	动词	刺すのは難しい。	It is difficult to to pierce.
n2-547-さすか	流石	さすが	clever,adept,good,expectations,as one would expect	名词	流石を理解することが大切だ。	It is important to understand clever.
n2-548-さっさと	さっさと	さっさと	quickly	副词	さっさと準備しなさい。	Hurry up and get ready.
n2-549-さっそく	早速	さっそく	at once,immediately,without delay,promptly	名词	早速始めましょう。	Let's start right away.
n2-550-さつえい	撮影	さつえい	photographing	形容词	映画の撮影が行われている。	Film shooting is taking place.
n2-551-さひ	錆	さび	rust (colour)	名词	錆に関する問題が出た。	A question about rust (colour) came up.
n2-552-さひ-る	錆びる	さびる	to rust,to become rusty	动词	彼は錆びることができる。	He can to rust.
n2-553-さます	冷ます	さます	to cool,to dampen,to let cool	动词	毎日冷ますようにしている。	I try to to cool every day.
n2-554-さまたけ-る	妨げる	さまたげる	to disturb,to prevent	动词	もっと妨げる必要がある。	There is a need to to disturb more.
n2-555-さめる	冷める	さめる	to become cool,to wear off,to abate,to subside	动词	冷めるのは難しい。	It is difficult to to become cool.
n2-556-さようなら	さようなら	さようなら	good-bye	名词	さようならを理解することが大切だ。	It is important to understand good-bye.
n2-557-さらいけ-つ	再来月	さらいげつ	month after next	名词	再来月、引っ越す予定だ。	I plan to move the month after next.
n2-558-さらいしゅう	再来週	さらいしゅう	week after next	名词	再来週を理解することが大切だ。	It is important to understand week after next.
n2-559-さらいねん	再来年	さらいねん	year after next	名词	再来年を理解することが大切だ。	It is important to understand year after next.
n2-560-さわか-しい	騒がしい	さわがしい	noisy	名词	外が騒がしい。	It's noisy outside.
n2-561-さわやか	さわやか	さわやか	fresh,refreshing,invigorating	名词	さわやかな朝だ。	It's a refreshing morning.
n2-562-さんかく	三角	さんかく	triangle,triangular	名词	三角に関する問題が出た。	A question about triangle came up.
n2-563-さんすう	算数	さんすう	arithmetic	名词	算数が苦手だ。	I'm bad at arithmetic.
n2-564-さんせい	酸性	さんせい	acidity	名词	酸性に関する問題が出た。	A question about acidity came up.
n2-565-さんち	産地	さんち	producing area	名词	産地に関する問題が出た。	A question about producing area came up.
n2-566-さんりん	山林	さんりん	mountain forest,mountains and forest	名词	山林に関する問題が出た。	A question about mountain forest came up.
n2-567-さ-いか-く	在学	ざいがく	(enrolled) in school	名词	在学を理解することが大切だ。	It is important to understand (enrolled) in school.
n2-568-さ-いもく	材木	ざいもく	lumber,timber	名词	材木に関する問題が出た。	A question about lumber came up.
n2-569-さ-しき	座敷	ざしき	tatami room	名词	座敷に通された。	I was shown to the tatami room.
n2-570-さ-つおん	雑音	ざつおん	noise (jarring, grating)	名词	雑音に関する問題が出た。	A question about noise (jarring came up.
n2-571-さ-ふ-とん	座布団	ざぶとん	cushion (Japanese)	名词	座布団を理解することが大切だ。	It is important to understand cushion (Japanese).
n2-572-しあか-る	仕上がる	しあがる	to be finished	动词	彼は仕上がることができる。	He can to be finished.
n2-573-しあさって	しあさって	しあさって	two days after tomorrow	名词	しあさってに関する問題が出た。	A question about two days after tomorrow came up.
n2-574-しいん	しいん	しいん	silent (as the grave),(deathly) quiet	名词	しいんに関する問題が出た。	A question about silent (as the grave) came up.
n2-575-しおからい	塩辛い	しおからい	salty (taste)	名词	このスープは塩辛い。	This soup is salty.
n2-576-しかい	司会	しかい	chairmanship	名词	司会を務めた。	I served as host.
n2-577-しかく	四角	しかく	square	名词	四角の形をしている。	It has a square shape.
n2-578-しかくい	四角い	しかくい	square	名词	四角い窓がある。	There is a square window.
n2-579-しき	四季	しき	four seasons	名词	日本には四季がある。	Japan has four seasons.
n2-580-しきち	敷地	しきち	site	名词	敷地に関する問題が出た。	A question about site came up.
n2-581-しきゅう	至急	しきゅう	urgent,pressing	名词	至急に関する問題が出た。	A question about urgent came up.
n2-582-しく	敷く	しく	to spread out,to lay out	动词	もっと敷く必要がある。	There is a need to to spread out more.
n2-583-しけ-る	茂る	しげる	to grow thick,to luxuriate,to be luxurious	动词	茂るのは難しい。	It is difficult to to grow thick.
n2-584-ししゃこ-にゅう	四捨五入	ししゃごにゅう	rounding up (fractions)	名词	小数点以下を四捨五入する。	Round off the decimal places.
n2-585-しし-ゅう	始終	しじゅう	continuously,from beginning to end	名词	彼は始終文句を言っている。	He complains constantly.
n2-586-しす-まる	静まる	しずまる	to quieten down,to calm down,to subside	动词	彼は静まることができる。	He can to quieten down.
n2-587-しせい	姿勢	しせい	attitude,posture	名词	姿勢を理解することが大切だ。	It is important to understand attitude.
n2-588-しせ-んかか-く	自然科学	しぜんかがく	natural science	名词	自然科学を専攻している。	I'm majoring in natural science.
n2-589-しそん	子孫	しそん	descendants,posterity,offspring	名词	子孫に財産を残す。	Leave property to descendants.
n2-590-したい	死体	したい	corpse	名词	死体が発見された。	A corpse was discovered.
n2-591-したか-き	下書き	したがき	rough copy,draft	名词	まず下書きを書く。	First write a draft.
n2-592-したまち	下町	したまち	Shitamachi,lower parts of town	名词	下町で育った。	I grew up in the downtown area.
n2-593-しっき	湿気	しっき	moisture,humidity,dampness	名词	湿気に関する問題が出た。	A question about moisture came up.
n2-594-しっけ	湿気	しっけ	moisture,humidity,dampness	名词	湿気に関する問題が出た。	A question about moisture came up.
n2-595-しっひ-つ	執筆	しっぴつ	writing	名词	執筆に関する問題が出た。	A question about writing came up.
n2-596-しっほ	しっぽ	しっぽ	tail (animal)	名词	犬がしっぽを振っている。	The dog is wagging its tail.
n2-597-しつこい	しつこい	しつこい	insistent,obstinate	名词	彼はしつこく誘ってきた。	He persistently invited me.
n2-598-しつと	湿度	しつど	level of humidity	名词	今日は湿度が高い。	The humidity is high today.
n2-599-しつれん	失恋	しつれん	disappointed love,broken heart,unrequited love,be lovelorn	名词	失恋して落ち込んでいる。	I'm depressed from a broken heart.
n2-600-してい	指定	してい	designation,specification,assignment,pointing at	名词	指定を理解することが大切だ。	It is important to understand designation.
n2-601-してつ	私鉄	してつ	private railway	名词	私鉄で通勤している。	I commute by private railway.
n2-602-しは-る	縛る	しばる	to tie,to bind	动词	毎日縛るようにしている。	I try to to tie every day.
n2-603-しひ-れる	しびれる	しびれる	to become numb,to go to sleep (i.e., a limb)	动词	しびれることにした。	I decided to to become numb.
n2-604-しへい	紙幣	しへい	paper money,notes,bills	名词	紙幣が破れた。	The bill got torn.
n2-605-しほ-む	しぼむ	しぼむ	to wither,to fade (away),to shrivel,to wilt	动词	毎日しぼむようにしている。	I try to to wither every day.
n2-606-しほ-る	絞る	しぼる	to press,to wring,to squeeze	动词	毎日絞るようにしている。	I try to to press every day.
n2-607-しま	縞	しま	stripe	名词	縞模様のシャツを着ている。	I'm wearing a striped shirt.
n2-608-しみし-み	しみじみ	しみじみ	keenly,deeply,heartily	名词	しみじみと感じた。	I felt it deeply.
n2-609-しめい	氏名	しめい	full name,identity	名词	氏名に関する問題が出た。	A question about full name came up.
n2-610-しめきり	締切	しめきり	closing,cut-off,end,deadline,Closed,No Entrance	名词	締切を理解することが大切だ。	It is important to understand closing.
n2-611-しめきる	締め切る	しめきる	to shut up	动词	毎日締め切るようにしている。	I try to to shut up every day.
n2-612-しめる	湿る	しめる	to be wet,to become wet,to be damp	动词	彼は湿ることができる。	He can to be wet.
n2-613-しゃかいかか-く	社会科学	しゃかいかがく	social science	名词	社会科学を理解することが大切だ。	It is important to understand social science.
n2-614-しゃか-む	しゃがむ	しゃがむ	to squat	动词	しゃがむことにした。	I decided to to squat.
n2-615-しゃこ	車庫	しゃこ	garage,car shed	名词	車を車庫に入れた。	I put the car in the garage.
n2-616-しゃしょう	車掌	しゃしょう	(train) conductor	名词	車掌に関する問題が出た。	A question about (train) conductor came up.
n2-617-しゃせい	写生	しゃせい	sketching,drawing from nature	名词	公園で写生をした。	I sketched in the park.
n2-618-しゃせつ	社説	しゃせつ	editorial,leading article	名词	新聞の社説を読んだ。	I read the newspaper editorial.
n2-619-しゃっくり	しゃっくり	しゃっくり	hiccough,hiccup	名词	しゃっくりに関する問題が出た。	A question about hiccough came up.
n2-620-しゃふ-る	しゃぶる	しゃぶる	to suck,to chew	动词	しゃぶるのは難しい。	It is difficult to to suck.
n2-621-しゃりん	車輪	しゃりん	(car) wheel	名词	車輪に関する問題が出た。	A question about (car) wheel came up.
n2-622-しゃれ	洒落	しゃれ	joke,pun,witticism	名词	洒落を理解することが大切だ。	It is important to understand joke.
n2-623-しゅうかい	集会	しゅうかい	meeting,assembly	名词	集会に関する問題が出た。	A question about meeting came up.
n2-624-しゅうきん	集金	しゅうきん	money collection	名词	集金を理解することが大切だ。	It is important to understand money collection.
n2-625-しゅうこ-う	集合	しゅうごう	gathering,assembly,meeting,set (math)	名词	集合を理解することが大切だ。	It is important to understand gathering.
n2-626-しゅうし	習字	しゅうじ	penmanship	名词	習字を習っている。	I'm learning calligraphy.
n2-627-しゅうせ-ん	修繕	しゅうぜん	repair,mending	名词	修繕を理解することが大切だ。	It is important to understand repair.
n2-628-しゅうてん	終点	しゅうてん	terminus,last stop (e.g train)	名词	終点で降りる。	I get off at the last stop.
n2-629-しゅうにん	就任	しゅうにん	inauguration,assumption of office	名词	新社長が就任した。	The new president took office.
n2-630-しゅうへん	周辺	しゅうへん	circumference,outskirts,environs,(computer) peripheral	名词	駅周辺を散策した。	I strolled around the station area.
n2-631-しゅうりょう	終了	しゅうりょう	end,close,termination	名词	終了を理解することが大切だ。	It is important to understand end.
n2-shukushou	縮小	しゅくしょう	reduction,curtailment	名词	縮小に関する問題が出た。	A question about reduction came up.
n2-633-しゅくし-つ	祝日	しゅくじつ	national holiday	名词	明日は祝日だ。	Tomorrow is a national holiday.
n2-634-しゅこ	主語	しゅご	(gram) subject	名词	この文の主語は何ですか。	What is the subject of this sentence?
n2-635-しゅっきん	出勤	しゅっきん	going to work,at work	名词	毎日九時に出勤する。	I go to work at 9 every day.
n2-636-しゅっちょう	出張	しゅっちょう	official tour,business trip	名词	来週、大阪に出張する。	I'm going on a business trip to Osaka next week.
n2-637-しゅやく	主役	しゅやく	leading part,leading actor (actress)	名词	彼女がこの映画の主役だ。	She is the lead in this movie.
n2-638-しょうか	消化	しょうか	digestion	名词	この薬は消化を助ける。	This medicine helps digestion.
n2-639-しょうか-くせい	小学生	しょうがくせい	grade school student	名词	小学生の頃を思い出す。	I remember my elementary school days.
n2-640-しょうきょくてき	消極的	しょうきょくてき	passive	名词	彼は消極的な性格だ。	He has a passive personality.
n2-641-しょうきん	賞金	しょうきん	prize,monetary award	名词	賞金を獲得した。	I won prize money.
n2-642-しょうき	将棋	しょうぎ	Japanese chess	名词	将棋に関する問題が出た。	A question about Japanese chess came up.
n2-643-しょうき-ょう	商業	しょうぎょう	commerce,trade,business	名词	商業の中心地だ。	It's a commercial center.
n2-644-しょうしゃ	商社	しょうしゃ	trading company,firm	名词	商社に就職した。	I got a job at a trading company.
n2-645-しょうし	障子	しょうじ	paper sliding door	名词	障子を張り替えた。	I replaced the paper on the sliding door.
n2-646-しょうすう	小数	しょうすう	fraction (part of),decimal	名词	小数点以下を省略する。	Omit the decimal places.
n2-647-しょうす-る	生ずる	しょうずる	to cause,to arise,to be generated	动词	毎日生ずるようにしている。	I try to to cause every day.
n2-648-しょうてん	商店	しょうてん	shop,business firm	名词	商店を理解することが大切だ。	It is important to understand shop.
n2-649-しょうと-く	消毒	しょうどく	disinfection,sterilization	名词	消毒に関する問題が出た。	A question about disinfection came up.
n2-650-しょうはい	勝敗	しょうはい	victory or defeat,issue (of battle)	名词	勝敗に関する問題が出た。	A question about victory or defeat came up.
n2-651-しょうひん	賞品	しょうひん	prize,trophy	名词	賞品に関する問題が出た。	A question about prize came up.
n2-652-しょうふ	勝負	しょうぶ	victory or defeat,match,contest,game,bout	名词	勝負はついた。	The match is decided.
n2-653-しょうへ-ん	小便	しょうべん	(col) urine,piss	名词	小便を理解することが大切だ。	It is important to understand (col) urine.
n2-654-しょうほ-うしょ	消防署	しょうぼうしょ	fire station	名词	消防署に通報した。	I reported to the fire station.
n2-655-しょうみ	正味	しょうみ	net (weight)	名词	正味を理解することが大切だ。	It is important to understand net (weight).
n2-656-しょうめん	正面	しょうめん	the front,honesty	名词	正面を理解することが大切だ。	It is important to understand the front.
n2-657-しょうもう	消耗	しょうもう	exhaustion,consumption	名词	消耗を理解することが大切だ。	It is important to understand exhaustion.
n2-658-しょうゆ	醤油	しょうゆ	soy sauce	名词	刺身に醤油をつける。	I put soy sauce on sashimi.
n2-shouryaku	省略	しょうりゃく	omission,abbreviation,abridgment	名词	説明を省略する。	I'll omit the explanation.
n2-660-しょきゅう	初級	しょきゅう	elementary level	名词	初級クラスに入った。	I joined the beginner class.
n2-661-しょくえん	食塩	しょくえん	table salt	名词	食塩を控えめにする。	I reduce table salt intake.
n2-662-しょくにん	職人	しょくにん	worker,mechanic,artisan,craftsman	名词	彼は腕のいい職人だ。	He is a skilled craftsman.
n2-663-しょし-ゅん	初旬	しょじゅん	first 10 days of the month	名词	初旬に関する問題が出た。	A question about first 10 days of the month came up.
n2-664-しょせき	書籍	しょせき	book,publication	名词	書籍を出版した。	I published a book.
n2-665-しょっき	食器	しょっき	tableware	名词	食器を理解することが大切だ。	It is important to understand tableware.
n2-666-しょてん	書店	しょてん	bookshop	名词	書店で本を探した。	I looked for a book at the bookstore.
n2-667-しょと-う	書道	しょどう	calligraphy	名词	書道を始めた。	I started calligraphy.
n2-668-しらか	白髪	しらが	white or grey hair,trendy hair bleaching	名词	最近白髪が増えた。	I've been getting more gray hair lately.
n2-669-しりあい	知合い	しりあい	acquaintance	名词	知り合いに会った。	I met an acquaintance.
n2-670-しりつ	私立	しりつ	private (establishment)	名词	私立大学に通っている。	I attend a private university.
n2-671-しりょう	資料	しりょう	materials,data	名词	資料に関する問題が出た。	A question about materials came up.
n2-672-しる	汁	しる	juice,sap,soup,broth	名词	味噌汁を作った。	I made miso soup.
n2-673-しろうと	素人	しろうと	amateur,novice	副词	私はこの分野では素人だ。	I'm an amateur in this field.
n2-674-しん	芯	しん	core,heart,wick,marrow	名词	鉛筆の芯が折れた。	The pencil lead broke.
n2-675-しんかんせん	新幹線	しんかんせん	bullet train (very high speed),shinkansen	名词	新幹線で東京に行く。	I go to Tokyo by bullet train.
n2-676-しんくう	真空	しんくう	vacuum,hollow,empty	名词	真空に関する問題が出た。	A question about vacuum came up.
n2-677-しんしん	心身	しんしん	mind and body	名词	心身ともに疲れた。	I'm tired both mentally and physically.
n2-678-しんす-る	信ずる	しんずる	to believe,to believe in,to place trust in	动词	信ずるのは難しい。	It is difficult to to believe.
n2-679-しんせい	申請	しんせい	application,request,petition	名词	ビザを申請した。	I applied for a visa.
n2-680-しんた-い	寝台	しんだい	bed,couch	名词	寝台に関する問題が出た。	A question about bed came up.
n2-681-しんた-ん	診断	しんだん	diagnosis	名词	診断に関する問題が出た。	A question about diagnosis came up.
n2-682-しんにゅう	侵入	しんにゅう	penetration,invasion,raid,aggression,trespass	名词	侵入に関する問題が出た。	A question about penetration came up.
n2-683-しんや	深夜	しんや	late at night	名词	深夜まで働いた。	I worked until late at night.
n2-684-しんりん	森林	しんりん	forest,woods	名词	森林を守ることが大切だ。	It's important to protect forests.
n2-685-しんるい	親類	しんるい	relation,kin	名词	親類が集まった。	Relatives gathered.
n2-686-しんろ	針路	しんろ	course,direction,compass bearing	名词	針路に関する問題が出た。	A question about course came up.
n2-687-しんわ	神話	しんわ	myth,legend	名词	ギリシャ神話を読んだ。	I read Greek mythology.
n2-688-し-いん	寺院	じいん	temple	名词	寺院に関する問題が出た。	A question about temple came up.
n2-689-し-えい	自衛	じえい	self-defense	名词	自衛のために戦う。	Fight in self-defense.
n2-690-し-かんわり	時間割	じかんわり	timetable,schedule	名词	時間割を理解することが大切だ。	It is important to understand timetable.
n2-691-し-さん	持参	じさん	bringing,taking,carrying	名词	お弁当を持参してください。	Please bring your own lunch.
n2-692-し-しゃく	磁石	じしゃく	magnet	名词	磁石がくっついた。	The magnet stuck.
n2-693-し-しゅう	自習	じしゅう	self-study	名词	自習に関する問題が出た。	A question about self-study came up.
n2-694-し-そく	時速	じそく	speed (per hour)	名词	時速百キロで走る。	Drive at 100 kilometers per hour.
n2-695-し-ち	自治	じち	self-government,autonomy	名词	地方自治を推進する。	Promote local self-government.
n2-696-し-っかん	実感	じっかん	feelings (actual, true)	名词	成功の実感がわいてきた。	A sense of success has arisen.
n2-697-し-っしゅう	実習	じっしゅう	practice,training	名词	病院で実習をする。	I do practical training at a hospital.
n2-698-し-っせき	実績	じっせき	achievements,actual results	名词	彼には実績がある。	He has a track record.
n2-699-し-つふ-つ	実物	じつぶつ	real thing,original	名词	実物を見てみたい。	I want to see the real thing.
n2-700-し-つよう	実用	じつよう	practical use,utility	名词	実用的なデザインが好きだ。	I like practical designs.
n2-701-し-つりょく	実力	じつりょく	merit,efficiency,arms,force	名词	実力に関する問題が出た。	A question about merit came up.
n2-702-し-つれい	実例	じつれい	example,illustration	名词	実例を挙げて説明する。	Explain with examples.
n2-703-し-と-う	児童	じどう	children,juvenile	名词	児童を理解することが大切だ。	It is important to understand children.
n2-704-し-は-ん	地盤	じばん	(the) ground	名词	地盤が弱い土地だ。	The ground is weak here.
n2-705-し-み	地味	じみ	plain,simple	名词	地味に関する問題が出た。	A question about plain came up.
n2-706-し-ゃくてん	弱点	じゃくてん	weak point,weakness	名词	弱点に関する問題が出た。	A question about weak point came up.
n2-707-し-ゃく-ち	蛇口	じゃぐち	faucet,tap	名词	蛇口を理解することが大切だ。	It is important to understand faucet.
n2-708-し-ゃんけん	じゃんけん	じゃんけん	(n) rock-scissors-paper game	名词	じゃんけんで決めよう。	Let's decide by rock-paper-scissors.
