id	word	kana	meaning	type	example	exampleMeaning
n5-mlc-064-word	あたたかい	あたたかい	温暖的	名词	「あたたかい」を覚えます。	记住「あたたかい」这个词。
n5-mlc-065-word	あたま	あたま	头	名词	「あたま」を覚えます。	记住「あたま」这个词。
n5-mlc-067-word	あちら	あちら	那边「あそこ」の更有礼貌	名词	「あちら」を覚えます。	记住「あちら」这个词。
n5-mlc-068-word	あつい	あつい	热的	形容词	「あつい」を覚えます。	记住「あつい」这个词。
n5-mlc-070-word	後(で)	あと(で)	后	名词	「後(で)」を覚えます。	记住「後(で)」这个词。
n5-mlc-071-word	あに	あに	（我的）哥哥	名词	「あに」を覚えます。	记住「あに」这个词。
n5-mlc-072-word	あね	あね	（我的）姐姐	名词	「あね」を覚えます。	记住「あね」这个词。
n5-mlc-073-word	あの～	あの～	那	名词	「あの～」を覚えます。	记住「あの～」这个词。
n5-mlc-074-word	アパート	アパート	公寓	名词	「アパート」を覚えます。	记住「アパート」这个词。
n5-mlc-075-word	あびます	あびます	洗澡	动词	「あびます」を覚えます。	记住「あびます」这个词。
n5-mlc-076-word	あぶない	あぶない	危险的	名词	「あぶない」を覚えます。	记住「あぶない」这个词。
n5-mlc-077-word	あまい	あまい	甜的	名词	「あまい」を覚えます。	记住「あまい」这个词。
n5-mlc-080-word	アメリカ	アメリカ	美利坚合众国	名词	「アメリカ」を覚えます。	记住「アメリカ」这个词。
n5-mlc-081-word	あらいます	あらいます	洗	动词	「あらいます」を覚えます。	记住「あらいます」这个词。
n5-mlc-082-word	あります	あります	是	动词	「あります」を覚えます。	记住「あります」这个词。
n5-mlc-084-word	歩きます	あるきます	走	动词	「歩きます」を覚えます。	记住「歩きます」这个词。
n5-mlc-087-word	言います	いいます	说，告诉	动词	「言います」を覚えます。	记住「言います」这个词。
n5-mlc-089-word	行きます	いきます	去	动词	「行きます」を覚えます。	记住「行きます」这个词。
n5-mlc-090-word	いくつ	いくつ	多少、几岁	疑问词	「いくつ」を覚えます。	记住「いくつ」这个词。
n5-mlc-091-word	いくら	いくら	多少	疑问词	「いくら」を覚えます。	记住「いくら」这个词。
n5-mlc-092-word	いけ	いけ	池塘	名词	「いけ」を覚えます。	记住「いけ」这个词。
n5-mlc-093-word	いしゃ	いしゃ	医生=おいしゃさん。	名词	「いしゃ」を覚えます。	记住「いしゃ」这个词。
n5-mlc-094-word	いす	いす	椅子	名词	「いす」を覚えます。	记住「いす」这个词。
n5-mlc-095-word	いそがしい	いそがしい	忙碌的	形容词	「いそがしい」を覚えます。	记住「いそがしい」这个词。
n5-mlc-096-word	いたい	いたい	感到痛苦	名词	「いたい」を覚えます。	记住「いたい」这个词。
n5-mlc-097-word	一	いち	一	名词	「一」を覚えます。	记住「一」这个词。
n5-mlc-098-word	一ど	いちど	一次	名词	「一ど」を覚えます。	记住「一ど」这个词。
n5-mlc-099-word	一日	いちにち	一天	名词	「一日」を覚えます。	记住「一日」这个词。
n5-mlc-100-word	一ばん	いちばん	最好的	形容词	「一ばん」を覚えます。	记住「一ばん」这个词。
n5-mlc-101-word	いつ	いつ	什么时候	疑问词	「いつ」を覚えます。	记住「いつ」这个词。
n5-mlc-102-word	五日	いつか	月初五，五天	名词	「五日」を覚えます。	记住「五日」这个词。
n5-mlc-103-word	いっしょ(に)	いっしょ(に)	一起	名词	「いっしょ(に)」を覚えます。	记住「いっしょ(に)」这个词。
n5-mlc-104-word	五つ	いつつ	五	名词	「五つ」を覚えます。	记住「五つ」这个词。
n5-mlc-107-word	います	います	わたしはいまいえにいます。我现在在家	动词	「います」を覚えます。	记住「います」这个词。
n5-mlc-108-word	いみ	いみ	意义	名词	「いみ」を覚えます。	记住「いみ」这个词。
n5-mlc-109-word	いもうと	いもうと	（我的）妹妹	名词	「いもうと」を覚えます。	记住「いもうと」这个词。
n5-mlc-110-word	いもうとさん	いもうとさん	（某人的）妹妹	名词	「いもうとさん」を覚えます。	记住「いもうとさん」这个词。
n5-mlc-111-word	いや	いや	可恨的，不讨人喜欢的，不愉快的	表达	「いや」を覚えます。	记住「いや」这个词。
n5-mlc-112-word	入口	いりぐち	入口	名词	「入口」を覚えます。	记住「入口」这个词。
n5-mlc-113-word	いります	いります	有必要，必须有，需要	动词	「いります」を覚えます。	记住「いります」这个词。
n5-mlc-114-word	入れます	いれます	普京	动词	「入れます」を覚えます。	记住「入れます」这个词。
n5-mlc-115-word	いろ	いろ	颜色	名词	「いろ」を覚えます。	记住「いろ」这个词。
n5-mlc-116-word	いろいろ	いろいろ	各种各样的	名词	「いろいろ」を覚えます。	记住「いろいろ」这个词。
n5-mlc-119-word	うすい	うすい	薄的	名词	「うすい」を覚えます。	记住「うすい」这个词。
n5-mlc-120-word	うた	うた	歌曲	名词	「うた」を覚えます。	记住「うた」这个词。
n5-mlc-121-word	うたいます	うたいます	唱歌	动词	「うたいます」を覚えます。	记住「うたいます」这个词。
n5-mlc-122-word	うち	うち	家	名词	「うち」を覚えます。	记住「うち」这个词。
n5-mlc-123-word	生まれます	うまれます	诞生	动词	「生まれます」を覚えます。	记住「生まれます」这个词。
n5-mlc-124-word	うみ	うみ	海	名词	「うみ」を覚えます。	记住「うみ」这个词。
n5-mlc-125-word	うります	うります	卖	动词	「うります」を覚えます。	记住「うります」这个词。
n5-mlc-126-word	うるさい	うるさい	大声	形容词	「うるさい」を覚えます。	记住「うるさい」这个词。
n5-mlc-127-word	うれしい	うれしい	高兴，高兴	名词	「うれしい」を覚えます。	记住「うれしい」这个词。
n5-mlc-128-word	うわぎ	うわぎ	外套，夹克，外衣	名词	「うわぎ」を覚えます。	记住「うわぎ」这个词。
n5-mlc-129-word	え	え	绘画、图画、绘画	名词	「え」を覚えます。	记住「え」这个词。
n5-mlc-130-word	エアコン	エアコン	空调	名词	「エアコン」を覚えます。	记住「エアコン」这个词。
n5-mlc-131-word	えいが	えいが	电影	名词	「えいが」を覚えます。	记住「えいが」这个词。
n5-mlc-132-word	えいがかん	えいがかん	电影院	名词	「えいがかん」を覚えます。	记住「えいがかん」这个词。
n5-mlc-133-word	えいご	えいご	英语	名词	「えいご」を覚えます。	记住「えいご」这个词。
n5-mlc-135-word	えらびます	えらびます	选择	动词	「えらびます」を覚えます。	记住「えらびます」这个词。
n5-mlc-136-word	エレベーター	エレベーター	电梯，升降机	名词	「エレベーター」を覚えます。	记住「エレベーター」这个词。
n5-mlc-137-word	えんぴつ	えんぴつ	铅笔	名词	「えんぴつ」を覚えます。	记住「えんぴつ」这个词。
n5-mlc-138-word	お～	お～	N5词汇	名词	「お～」を覚えます。	记住「お～」这个词。
n5-mlc-139-word	おいしい	おいしい	好吃，好，好吃	形容词	「おいしい」を覚えます。	记住「おいしい」这个词。
n5-mlc-140-word	おいでになります	おいでになります	来，去，成为	动词	「おいでになります」を覚えます。	记住「おいでになります」这个词。
n5-mlc-143-word	大きな	おおきな	大 大きな = 大きい	形容词	「大きな」を覚えます。	记住「大きな」这个词。
n5-mlc-144-word	おおぜい	おおぜい	很多（人），很多（人）	名词	「おおぜい」を覚えます。	记住「おおぜい」这个词。
n5-mlc-146-word	おかし	おかし	糖果, 蛋糕, 糖果, 糖果	名词	「おかし」を覚えます。	记住「おかし」这个词。
n5-mlc-147-word	お金	おかね	钱	名词	「お金」を覚えます。	记住「お金」这个词。
n5-mlc-148-word	おきます	おきます	put（第 1 组动词）	动词	「おきます」を覚えます。	记住「おきます」这个词。
n5-mlc-150-word	おくさん	おくさん	（某人的）妻子	名词	「おくさん」を覚えます。	记住「おくさん」这个词。
n5-mlc-151-word	お国	おくに	国家=くに。	名词	「お国」を覚えます。	记住「お国」这个词。
n5-mlc-152-word	おくります	おくります	发送	动词	「おくります」を覚えます。	记住「おくります」这个词。
n5-mlc-153-word	おさけ	おさけ	酒，（酒精）饮料，清酒	名词	「おさけ」を覚えます。	记住「おさけ」这个词。
n5-mlc-154-word	おさら	おさら	盘子=さら。	名词	「おさら」を覚えます。	记住「おさら」这个词。
n5-mlc-155-word	おじさん	おじさん	叔叔	名词	「おじさん」を覚えます。	记住「おじさん」这个词。
n5-mlc-156-word	おじいさん	おじいさん	祖父	名词	「おじいさん」を覚えます。	记住「おじいさん」这个词。
n5-mlc-157-word	おしえます	おしえます	教导，告诉	动词	「おしえます」を覚えます。	记住「おしえます」这个词。
n5-mlc-158-word	おそい	おそい	晚的	名词	「おそい」を覚えます。	记住「おそい」这个词。
n5-mlc-159-word	おそく	おそく	晚的	名词	「おそく」を覚えます。	记住「おそく」这个词。
n5-mlc-160-word	おちゃ	おちゃ	茶	名词	「おちゃ」を覚えます。	记住「おちゃ」这个词。
n5-mlc-161-word	おてあらい	おてあらい	盥洗室，厕所	名词	「おてあらい」を覚えます。	记住「おてあらい」这个词。
n5-mlc-163-word	おとうと	おとうと	（我的）弟弟	名词	「おとうと」を覚えます。	记住「おとうと」这个词。
n5-mlc-164-word	おとうとさん	おとうとさん	（某人的）弟弟	名词	「おとうとさん」を覚えます。	记住「おとうとさん」这个词。
n5-mlc-166-word	男の子	おとこのこ	男生	名词	「男の子」を覚えます。	记住「男の子」这个词。
n5-mlc-167-word	おととい	おととい	前天	名词	「おととい」を覚えます。	记住「おととい」这个词。
n5-mlc-168-word	おととし	おととし	前年	名词	「おととし」を覚えます。	记住「おととし」这个词。
n5-mlc-169-word	大人	おとな	成人	名词	「大人」を覚えます。	记住「大人」这个词。
n5-mlc-170-word	おなか	おなか	胃	名词	「おなか」を覚えます。	记住「おなか」这个词。
n5-mlc-171-word	おなじ	おなじ	相同的	名词	「おなじ」を覚えます。	记住「おなじ」这个词。
n5-mlc-172-word	おにいさん	おにいさん	（某人的）哥哥	名词	「おにいさん」を覚えます。	记住「おにいさん」这个词。
n5-mlc-173-word	おにぎり	おにぎり	饭团	名词	「おにぎり」を覚えます。	记住「おにぎり」这个词。
n5-mlc-174-word	おねえさん	おねえさん	（某人的）姐姐	名词	「おねえさん」を覚えます。	记住「おねえさん」这个词。
n5-mlc-175-word	おばさん	おばさん	阿姨	名词	「おばさん」を覚えます。	记住「おばさん」这个词。
n5-mlc-176-word	おばあさん	おばあさん	祖母	名词	「おばあさん」を覚えます。	记住「おばあさん」这个词。
n5-mlc-177-word	おべんとう	おべんとう	饭盒	名词	「おべんとう」を覚えます。	记住「おべんとう」这个词。
n5-mlc-178-word	おぼえます	おぼえます	记住	动词	「おぼえます」を覚えます。	记住「おぼえます」这个词。
n5-mlc-179-word	お店	おみせ	店=みせ。	名词	「お店」を覚えます。	记住「お店」这个词。
n5-mlc-180-word	おもい	おもい	重的	形容词	「おもい」を覚えます。	记住「おもい」这个词。
n5-mlc-181-word	おもしろい	おもしろい	有趣的，有趣的，有趣的	名词	「おもしろい」を覚えます。	记住「おもしろい」这个词。
n5-mlc-182-word	およぎます	およぎます	游泳	动词	「およぎます」を覚えます。	记住「およぎます」这个词。
n5-mlc-183-word	おります	おります	下车	动词	「おります」を覚えます。	记住「おります」这个词。
n5-mlc-184-word	おわります	おわります	结束，结束	动词	「おわります」を覚えます。	记住「おわります」这个词。
n5-mlc-185-word	おんがく	おんがく	音乐	名词	「おんがく」を覚えます。	记住「おんがく」这个词。
n5-mlc-187-word	女の子	おんなのこ	女孩	名词	「女の子」を覚えます。	记住「女の子」这个词。
n5-mlc-188-word	火	か	星期二=かようび。	名词	「火」を覚えます。	记住「火」这个词。
n5-mlc-190-word	外国人	がいこくじん	外国人	名词	「外国人」を覚えます。	记住「外国人」这个词。
n5-mlc-192-word	かいだん	かいだん	楼梯	名词	「かいだん」を覚えます。	记住「かいだん」这个词。
n5-mlc-193-word	かいとうようし	かいとうようし	答题纸	名词	「かいとうようし」を覚えます。	记住「かいとうようし」这个词。
n5-mlc-194-word	買います	かいます	买	动词	「買います」を覚えます。	记住「買います」这个词。
n5-mlc-195-word	買いもの	かいもの	购物	名词	「買いもの」を覚えます。	记住「買いもの」这个词。
n5-mlc-196-word	かえします	かえします	返回（对象）	动词	「かえします」を覚えます。	记住「かえします」这个词。
n5-mlc-197-word	かえります	かえります	返回，回去	动词	「かえります」を覚えます。	记住「かえります」这个词。
n5-mlc-198-word	かお	かお	脸	名词	「かお」を覚えます。	记住「かお」这个词。
n5-mlc-199-word	かかります	かかります	花费（时间、金钱）	动词	「かかります」を覚えます。	记住「かかります」这个词。
n5-mlc-200-word	かぎ	かぎ	钥匙	名词	「かぎ」を覚えます。	记住「かぎ」这个词。
n5-mlc-201-word	書きます	かきます	写	动词	「書きます」を覚えます。	记住「書きます」这个词。
n5-mlc-203-word	かけます	かけます	穿	动词	「かけます」を覚えます。	记住「かけます」这个词。
n5-mlc-205-word	かさ	かさ	伞	名词	「かさ」を覚えます。	记住「かさ」这个词。
n5-mlc-206-word	かします	かします	借	动词	「かします」を覚えます。	记住「かします」这个词。
n5-mlc-207-word	かぜ	かぜ	风	名词	「かぜ」を覚えます。	记住「かぜ」这个词。
n5-mlc-209-word	かぞく	かぞく	家庭	名词	「かぞく」を覚えます。	记住「かぞく」这个词。
n5-mlc-210-word	かた	かた	人（尊重）	形容词	「かた」を覚えます。	记住「かた」这个词。
n5-mlc-211-word	カタカナ	カタカナ	片假名	名词	「カタカナ」を覚えます。	记住「カタカナ」这个词。
n5-mlc-213-word	かど	かど	角落	名词	「かど」を覚えます。	记住「かど」这个词。
n5-mlc-214-word	かない	かない	（我的妻子	名词	「かない」を覚えます。	记住「かない」这个词。
n5-mlc-216-word	かびん	かびん	花瓶	名词	「かびん」を覚えます。	记住「かびん」这个词。
n5-mlc-217-word	かぶります	かぶります	穿	动词	「かぶります」を覚えます。	记住「かぶります」这个词。
n5-mlc-219-word	カメラ	カメラ	相机	名词	「カメラ」を覚えます。	记住「カメラ」这个词。
n5-mlc-220-word	火よう日	かようび	周二	名词	「火よう日」を覚えます。	记住「火よう日」这个词。
n5-mlc-221-word	からい	からい	热的，辣的	形容词	「からい」を覚えます。	记住「からい」这个词。
n5-mlc-222-word	からだ	からだ	身体	名词	「からだ」を覚えます。	记住「からだ」这个词。
n5-mlc-223-word	かります	かります	借	动词	「かります」を覚えます。	记住「かります」这个词。
n5-mlc-224-word	かるい	かるい	轻，不重	表达	「かるい」を覚えます。	记住「かるい」这个词。
n5-mlc-225-word	カレンダー	カレンダー	日历	名词	「カレンダー」を覚えます。	记住「カレンダー」这个词。
n5-mlc-227-word	かわいい	かわいい	漂亮、甜美、可爱	名词	「かわいい」を覚えます。	记住「かわいい」这个词。
n5-mlc-228-word	かんがえます	かんがえます	考虑，认为	动词	「かんがえます」を覚えます。	记住「かんがえます」这个词。
n5-mlc-229-word	かんじ	かんじ	汉字	名词	「かんじ」を覚えます。	记住「かんじ」这个词。
n5-mlc-230-word	かんたん	かんたん	简单的	形容词	「かんたん」を覚えます。	记住「かんたん」这个词。
n5-mlc-232-word	きいろい	きいろい	黄色的	名词	「きいろい」を覚えます。	记住「きいろい」这个词。
n5-mlc-233-word	きえます	きえます	出去，走开	动词	「きえます」を覚えます。	记住「きえます」这个词。
n5-mlc-234-word	聞きます	ききます	问、听、听	动词	「聞きます」を覚えます。	记住「聞きます」这个词。
n5-mlc-235-word	北	きた	北	名词	「北」を覚えます。	记住「北」这个词。
n5-mlc-236-word	ギター	ギター	吉他	名词	「ギター」を覚えます。	记住「ギター」这个词。
n5-mlc-237-word	きたない	きたない	肮脏的	名词	「きたない」を覚えます。	记住「きたない」这个词。
n5-mlc-238-word	きっさてん	きっさてん	咖啡馆	名词	「きっさてん」を覚えます。	记住「きっさてん」这个词。
n5-mlc-239-word	きって	きって	邮票	名词	「きって」を覚えます。	记住「きって」这个词。
n5-mlc-240-word	きっぷ	きっぷ	票	名词	「きっぷ」を覚えます。	记住「きっぷ」这个词。
n5-mlc-241-word	きのう	きのう	昨天	名词	「きのう」を覚えます。	记住「きのう」这个词。
n5-mlc-242-word	来ます	きます	来	动词	「来ます」を覚えます。	记住「来ます」这个词。
n5-mlc-243-word	きます	きます	穿上，穿	动词	「きます」を覚えます。	记住「きます」这个词。
n5-mlc-244-word	九	きゅう	九	名词	「九」を覚えます。	记住「九」这个词。
n5-mlc-245-word	ぎゅうにく	ぎゅうにく	牛肉	名词	「ぎゅうにく」を覚えます。	记住「ぎゅうにく」这个词。
n5-mlc-246-word	ぎゅうにゅう	ぎゅうにゅう	牛奶	名词	「ぎゅうにゅう」を覚えます。	记住「ぎゅうにゅう」这个词。
n5-mlc-248-word	きょうしつ	きょうしつ	课堂	名词	「きょうしつ」を覚えます。	记住「きょうしつ」这个词。
n5-mlc-249-word	きょうだい	きょうだい	兄弟姐妹们；兄弟姐妹	名词	「きょうだい」を覚えます。	记住「きょうだい」这个词。
n5-mlc-250-word	きょうと	きょうと	京都	名词	「きょうと」を覚えます。	记住「きょうと」这个词。
n5-mlc-251-word	きょねん	きょねん	去年	名词	「きょねん」を覚えます。	记住「きょねん」这个词。
n5-mlc-252-word	きらい	きらい	可恨的，不愉快的，不讨人喜欢的	表达	「きらい」を覚えます。	记住「きらい」这个词。
n5-mlc-253-word	きります	きります	切	动词	「きります」を覚えます。	记住「きります」这个词。
n5-mlc-255-word	金	きん	星期五=きんようび。	名词	「金」を覚えます。	记住「金」这个词。
n5-mlc-257-word	金よう日	きんようび	星期五	名词	「金よう日」を覚えます。	记住「金よう日」这个词。
n5-mlc-258-word	九	く	九	名词	「九」を覚えます。	记住「九」这个词。
n5-mlc-259-word	くすり	くすり	药品	名词	「くすり」を覚えます。	记住「くすり」这个词。
n5-mlc-260-word	くだもの	くだもの	水果	名词	「くだもの」を覚えます。	记住「くだもの」这个词。
n5-mlc-262-word	くつ	くつ	鞋	名词	「くつ」を覚えます。	记住「くつ」这个词。
n5-mlc-263-word	くつ下	くつした	袜子	名词	「くつ下」を覚えます。	记住「くつ下」这个词。
n5-mlc-265-word	くもり	くもり	多云天气	名词	「くもり」を覚えます。	记住「くもり」这个词。
n5-mlc-266-word	くらい	くらい	黑暗的	形容词	「くらい」を覚えます。	记住「くらい」这个词。
n5-mlc-267-word	クラス	クラス	班级	名词	「クラス」を覚えます。	记住「クラス」这个词。
n5-mlc-269-word	くろ	くろ	黑色的	形容词	「くろ」を覚えます。	记住「くろ」这个词。
n5-mlc-270-word	くろい	くろい	黑色的	形容词	「くろい」を覚えます。	记住「くろい」这个词。
n5-mlc-271-word	くろく	くろく	黑色的	形容词	「くろく」を覚えます。	记住「くろく」这个词。
n5-mlc-272-word	ケーキ	ケーキ	蛋糕	名词	「ケーキ」を覚えます。	记住「ケーキ」这个词。
n5-mlc-273-word	今朝	けさ	今晨	名词	「今朝」を覚えます。	记住「今朝」这个词。
n5-mlc-274-word	けしゴム	けしゴム	橡皮	名词	「けしゴム」を覚えます。	记住「けしゴム」这个词。
n5-mlc-275-word	けします	けします	关闭、关闭、擦除	动词	「けします」を覚えます。	记住「けします」这个词。
n5-mlc-276-word	月	げつ	星期一=げつようび。	名词	「月」を覚えます。	记住「月」这个词。
n5-mlc-277-word	けっこんします	けっこんします	结婚	动词	「けっこんします」を覚えます。	记住「けっこんします」这个词。
n5-mlc-278-word	月よう日	げつようび	周一	名词	「月よう日」を覚えます。	记住「月よう日」这个词。
n5-mlc-279-word	げんかん	げんかん	前门, 正门	名词	「げんかん」を覚えます。	记住「げんかん」这个词。
n5-mlc-280-word	げんき	げんき	美好的	形容词	「げんき」を覚えます。	记住「げんき」这个词。
n5-mlc-281-word	五	ご	五	名词	「五」を覚えます。	记住「五」这个词。
n5-mlc-282-word	こうえん	こうえん	公园	名词	「こうえん」を覚えます。	记住「こうえん」这个词。
n5-mlc-283-word	こうばん	こうばん	警察岗亭	名词	「こうばん」を覚えます。	记住「こうばん」这个词。
n5-mlc-284-word	こえ	こえ	嗓音	名词	「こえ」を覚えます。	记住「こえ」这个词。
n5-mlc-285-word	コート	コート	外套	名词	「コート」を覚えます。	记住「コート」这个词。
n5-mlc-286-word	コーヒー	コーヒー	咖啡	名词	「コーヒー」を覚えます。	记住「コーヒー」这个词。
n5-mlc-288-word	午後	ごご	下午，下午	名词	「午後」を覚えます。	记住「午後」这个词。
n5-mlc-289-word	九日	ここのか	月初九，九天	名词	「九日」を覚えます。	记住「九日」这个词。
n5-mlc-290-word	九つ	ここのつ	九	名词	「九つ」を覚えます。	记住「九つ」这个词。
n5-mlc-291-word	ごしゅじん	ごしゅじん	（某人的）丈夫	名词	「ごしゅじん」を覚えます。	记住「ごしゅじん」这个词。
n5-mlc-292-word	午前	ごぜん	是	名词	「午前」を覚えます。	记住「午前」这个词。
n5-mlc-293-word	こたえ	こたえ	回答	名词	「こたえ」を覚えます。	记住「こたえ」这个词。
n5-mlc-294-word	こたえかた	こたえかた	如何回答	疑问词	「こたえかた」を覚えます。	记住「こたえかた」这个词。
n5-mlc-295-word	こたえます	こたえます	回答	动词	「こたえます」を覚えます。	记住「こたえます」这个词。
n5-mlc-296-word	こちら	こちら	这边，这边，这边	名词	「こちら」を覚えます。	记住「こちら」这个词。
n5-mlc-297-word	コップ	コップ	玻璃杯，饮水杯	名词	「コップ」を覚えます。	记住「コップ」这个词。
n5-mlc-299-word	ことば	ことば	单词、语言、短语	名词	「ことば」を覚えます。	记住「ことば」这个词。
n5-mlc-300-word	子ども	こども	孩子	名词	「子ども」を覚えます。	记住「子ども」这个词。
n5-mlc-301-word	この～	この～	这	名词	「この～」を覚えます。	记住「この～」这个词。
n5-mlc-302-word	ごはん	ごはん	饭，饭	名词	「ごはん」を覚えます。	记住「ごはん」这个词。
n5-mlc-303-word	コピー	コピー	复制	名词	「コピー」を覚えます。	记住「コピー」这个词。
n5-mlc-304-word	コピーします	コピーします	复印一份	动词	「コピーします」を覚えます。	记住「コピーします」这个词。
n5-mlc-305-word	こまります	こまります	有麻烦了	动词	「こまります」を覚えます。	记住「こまります」这个词。
n5-mlc-307-word	今月	こんげつ	本月	名词	「今月」を覚えます。	记住「今月」这个词。
n5-mlc-309-word	こんな	こんな	类似这样的	名词	「こんな」を覚えます。	记住「こんな」这个词。
n5-mlc-310-word	こんばん	こんばん	今晚	名词	「こんばん」を覚えます。	记住「こんばん」这个词。
n5-mlc-311-word	さいご	さいご	结束，最后一次	名词	「さいご」を覚えます。	记住「さいご」这个词。
n5-mlc-313-word	先	さき	以前的，较早的	名词	「先」を覚えます。	记住「先」这个词。
n5-mlc-314-word	さきます	さきます	盛开	动词	「さきます」を覚えます。	记住「さきます」这个词。
n5-mlc-315-word	さくぶん	さくぶん	作品	名词	「さくぶん」を覚えます。	记住「さくぶん」这个词。
n5-mlc-316-word	さします	さします	撑起（伞）	动词	「さします」を覚えます。	记住「さします」这个词。
n5-mlc-317-word	サッカー	サッカー	足球, 足球	名词	「サッカー」を覚えます。	记住「サッカー」这个词。
n5-mlc-318-word	ざっし	ざっし	杂志	名词	「ざっし」を覚えます。	记住「ざっし」这个词。
n5-mlc-319-word	さとう	さとう	糖	名词	「さとう」を覚えます。	记住「さとう」这个词。
n5-mlc-320-word	さむい	さむい	冷（天气）	形容词	「さむい」を覚えます。	记住「さむい」这个词。
n5-mlc-321-word	さらいねん	さらいねん	后年	名词	「さらいねん」を覚えます。	记住「さらいねん」这个词。
n5-mlc-322-word	三	さん	三	名词	「三」を覚えます。	记住「三」这个词。
n5-mlc-323-word	さんぽ	さんぽ	走	名词	「さんぽ」を覚えます。	记住「さんぽ」这个词。
n5-mlc-324-word	さんぽ(を)します	さんぽ(を)します	散步	动词	「さんぽ(を)します」を覚えます。	记住「さんぽ(を)します」这个词。
n5-mlc-325-word	四	し	四=よん。	名词	「四」を覚えます。	记住「四」这个词。
n5-mlc-326-word	しお	しお	盐	名词	「しお」を覚えます。	记住「しお」这个词。
n5-mlc-327-word	しかし	しかし	但是，但是（正式的书面语言）	名词	「しかし」を覚えます。	记住「しかし」这个词。
n5-mlc-329-word	しごと	しごと	工作	名词	「しごと」を覚えます。	记住「しごと」这个词。
n5-mlc-330-word	じしょ	じしょ	字典	名词	「じしょ」を覚えます。	记住「じしょ」这个词。
n5-mlc-331-word	しずか	しずか	安静的	名词	「しずか」を覚えます。	记住「しずか」这个词。
n5-mlc-333-word	しつもん	しつもん	问题	名词	「しつもん」を覚えます。	记住「しつもん」这个词。
n5-mlc-334-word	じてんしゃ	じてんしゃ	自行车	名词	「じてんしゃ」を覚えます。	记住「じてんしゃ」这个词。
n5-mlc-335-word	じどうしゃ	じどうしゃ	车	名词	「じどうしゃ」を覚えます。	记住「じどうしゃ」这个词。
n5-mlc-336-word	しにます	しにます	死	动词	「しにます」を覚えます。	记住「しにます」这个词。
n5-mlc-337-word	じびき	じびき	字典=じしょ	名词	「じびき」を覚えます。	记住「じびき」这个词。
n5-mlc-338-word	じぶん	じぶん	自己	名词	「じぶん」を覚えます。	记住「じぶん」这个词。
n5-mlc-339-word	します	します	做	动词	「します」を覚えます。	记住「します」这个词。
n5-mlc-340-word	しまります	しまります	关闭（不及物动词）	动词	「しまります」を覚えます。	记住「しまります」这个词。
n5-mlc-341-word	しめます	しめます	关闭（及物动词）	动词	「しめます」を覚えます。	记住「しめます」这个词。
n5-mlc-342-word	しゃしん	しゃしん	照片、照片、图片	名词	「しゃしん」を覚えます。	记住「しゃしん」这个词。
n5-mlc-343-word	シャツ	シャツ	衬衫	名词	「シャツ」を覚えます。	记住「シャツ」这个词。
n5-mlc-344-word	シャワー	シャワー	淋浴	名词	「シャワー」を覚えます。	记住「シャワー」这个词。
n5-mlc-346-word	十	じゅう	十	名词	「十」を覚えます。	记住「十」这个词。
n5-mlc-347-word	ジュース	ジュース	汁	名词	「ジュース」を覚えます。	记住「ジュース」这个词。
n5-mlc-348-word	じゅぎょう	じゅぎょう	班级，课程	名词	「じゅぎょう」を覚えます。	记住「じゅぎょう」这个词。
n5-mlc-349-word	しゅくだい	しゅくだい	家庭作业	名词	「しゅくだい」を覚えます。	记住「しゅくだい」这个词。
n5-mlc-351-word	上手に	じょうずに	出色地	名词	「上手に」を覚えます。	记住「上手に」这个词。
n5-mlc-352-word	じょうぶ	じょうぶ	健康、强壮、坚固、耐用	名词	「じょうぶ」を覚えます。	记住「じょうぶ」这个词。
n5-mlc-353-word	しょうゆ	しょうゆ	酱油	名词	「しょうゆ」を覚えます。	记住「しょうゆ」这个词。
n5-mlc-354-word	しょくどう	しょくどう	饭厅	名词	「しょくどう」を覚えます。	记住「しょくどう」这个词。
n5-mlc-355-word	知ります	しります	知道	动词	「知ります」を覚えます。	记住「知ります」这个词。
n5-mlc-358-word	水	すい	星期三=すいようび。	名词	「水」を覚えます。	记住「水」这个词。
n5-mlc-359-word	すいます	すいます	吸气，抽烟	动词	「すいます」を覚えます。	记住「すいます」这个词。
n5-mlc-360-word	水よう日	すいようび	周三	名词	「水よう日」を覚えます。	记住「水よう日」这个词。
n5-mlc-361-word	スカート	スカート	裙子	名词	「スカート」を覚えます。	记住「スカート」这个词。
n5-mlc-362-word	すき	すき	喜欢	名词	「すき」を覚えます。	记住「すき」这个词。
n5-mlc-364-word	すぐに	すぐに	很快，马上	名词	「すぐに」を覚えます。	记住「すぐに」这个词。
n5-mlc-366-word	すし	すし	寿司	名词	「すし」を覚えます。	记住「すし」这个词。
n5-mlc-367-word	すしや	すしや	寿司店	名词	「すしや」を覚えます。	记住「すしや」这个词。
n5-mlc-368-word	すずしい	すずしい	凉爽（天气）	名词	「すずしい」を覚えます。	记住「すずしい」这个词。
n5-mlc-369-word	ストーブ	ストーブ	炉灶、加热器	形容词	「ストーブ」を覚えます。	记住「ストーブ」这个词。
n5-mlc-370-word	スプーン	スプーン	勺子	名词	「スプーン」を覚えます。	记住「スプーン」这个词。
n5-mlc-371-word	スポーツ	スポーツ	运动的	名词	「スポーツ」を覚えます。	记住「スポーツ」这个词。
