id	word	kana	meaning	type	example	exampleMeaning
n4-kyousou	競争	きょうそう	competition	动词	「競争」を使って文を作ります。	用「競争」造句。
n4-271-きゅう	急	きゅう	sudden; abrupt; unexpected	形容词	「急」を使って文を作ります。	用「急」造句。
n4-kyuukou	急行	きゅうこう	hurrying (to somewhere); rushing; hastening	动词	「急行」を使って文を作ります。	用「急行」造句。
n4-273-まちか-える	間違える	まちがえる	to make a mistake (in)	动词	「間違える」を使って文を作ります。	用「間違える」造句。
n4-274-まいる	参る	まいる	(humble) to go; to come	动词	「参る」を使って文を作ります。	用「参る」造句。
n4-275-まける	負ける	まける	to lose	动词	「負ける」を使って文を作ります。	用「負ける」造句。
n4-276-まんか	漫画	まんが	comic	名词	「漫画」を使って文を作ります。	用「漫画」造句。
n4-ma-ni-au	間に合う	まにあう	to be in time (for)	动词	「間に合う」を使って文を作ります。	用「間に合う」造句。
n4-278-まんなか	真ん中	まんなか	middle; centre; center	名词	「真ん中」を使って文を作ります。	用「真ん中」造句。
n4-279-まわり	周り	まわり	around	名词	「周り」を使って文を作ります。	用「周り」造句。
n4-280-まわる	回る	まわる	to go around	动词	「回る」を使って文を作ります。	用「回る」造句。
n4-281-ます	まず	まず	first of all	副词	「まず」を使って文を作ります。	用「まず」造句。
n4-282-めしあか-る	召し上がる	めしあがる	to eat; to drink​	动词	「召し上がる」を使って文を作ります。	用「召し上がる」造句。
n4-283-めす-らしい	珍しい	めずらしい	unusual; rare	形容词	「珍しい」を使って文を作ります。	用「珍しい」造句。
n4-284-みえる	見える	みえる	to be seen; to be in sight; to look; to seem	动词	「見える」を使って文を作ります。	用「見える」造句。
n4-285-みなと	港	みなと	harbour	名词	「港」を使って文を作ります。	用「港」造句。
n4-286-みそ	味噌	みそ	fermented condiment made from soybeans	名词	「味噌」を使って文を作ります。	用「味噌」造句。
n4-287-みつかる	見つかる	みつかる	to be found; to be discovered	动词	「見つかる」を使って文を作ります。	用「見つかる」造句。
n4-288-みつける	見つける	みつける	to discover; to find; to come across; to detect; to spot	动词	「見つける」を使って文を作ります。	用「見つける」造句。
n4-289-みやこ	都	みやこ	capital	名词	「都」を使って文を作ります。	用「都」造句。
n4-290-みす-うみ	湖	みずうみ	lake	名词	「湖」を使って文を作ります。	用「湖」造句。
n4-291-もと-る	戻る	もどる	to turn back	动词	「戻る」を使って文を作ります。	用「戻る」造句。
n4-292-もめん	木綿	もめん	cotton (material)	名词	「木綿」を使って文を作ります。	用「木綿」造句。
n4-293-もり	森	もり	forest	名词	「森」を使って文を作ります。	用「森」造句。
n4-294-もし	もし	もし	if; in case; supposing	副词	「もし」を使って文を作ります。	用「もし」造句。
n4-295-もうしあけ-る	申し上げる	もうしあげる	to say; to offer	动词	「申し上げる」を使って文を作ります。	用「申し上げる」造句。
n4-296-もうす	申す	もうす	to be called; to say	动词	「申す」を使って文を作ります。	用「申す」造句。
n4-297-もうすく	もうすぐ	もうすぐ	soon	副词	「もうすぐ」を使って文を作ります。	用「もうすぐ」造句。
n4-298-むかえる	迎える	むかえる	to go out to meet	动词	「迎える」を使って文を作ります。	用「迎える」造句。
n4-299-むかし	昔	むかし	olden days, former	副词	「昔」を使って文を作ります。	用「昔」造句。
n4-300-むかう	向かう	むかう	to head towards	动词	「向かう」を使って文を作ります。	用「向かう」造句。
n4-301-むり	無理	むり	impossible	形容词	「無理」を使って文を作ります。	用「無理」造句。
n4-302-むし	虫	むし	insect	名词	「虫」を使って文を作ります。	用「虫」造句。
n4-303-むすこ	息子	むすこ	son	名词	「息子」を使って文を作ります。	用「息子」造句。
n4-304-むすめ	娘	むすめ	daughter	名词	「娘」を使って文を作ります。	用「娘」造句。
n4-305-なけ-る	投げる	なげる	to throw or cast away	动词	「投げる」を使って文を作ります。	用「投げる」造句。
n4-306-なく	泣く	なく	to weep	动词	「泣く」を使って文を作ります。	用「泣く」造句。
n4-307-なくなる	無くなる	なくなる	to disappear; to get lost	动词	「無くなる」を使って文を作ります。	用「無くなる」造句。
n4-308-なくなる	亡くなる	なくなる	to die	动词	「亡くなる」を使って文を作ります。	用「亡くなる」造句。
n4-309-なま	生	なま	raw	名词	「生」を使って文を作ります。	用「生」造句。
n4-310-なおる	直る	なおる	to be fixed,to be repaired	动词	「直る」を使って文を作ります。	用「直る」造句。
n4-311-なおる	治る	なおる	to be cured; to heal	动词	「治る」を使って文を作ります。	用「治る」造句。
n4-312-なれる	慣れる	なれる	to get used to	动词	「慣れる」を使って文を作ります。	用「慣れる」造句。
n4-313-なる	鳴る	なる	to sound	动词	「鳴る」を使って文を作ります。	用「鳴る」造句。
n4-314-なるほと	なるほど	なるほど	now I understand	副词	「なるほど」を使って文を作ります。	用「なるほど」造句。
n4-315-ねほ-う	寝坊	ねぼう	sleeping in late; oversleeping	动词	「寝坊」を使って文を作ります。	用「寝坊」造句。
n4-316-ねた-ん	値段	ねだん	price; cost	名词	「値段」を使って文を作ります。	用「値段」造句。
n4-nemui	眠い	ねむい	sleepy	形容词	「眠い」を使って文を作ります。	用「眠い」造句。
n4-318-ねむる	眠る	ねむる	to sleep	动词	「眠る」を使って文を作ります。	用「眠る」造句。
n4-319-ねつ	熱	ねつ	fever	名词	「熱」を使って文を作ります。	用「熱」造句。
n4-320-にか-い	苦い	にがい	bitter	形容词	「苦い」を使って文を作ります。	用「苦い」造句。
n4-321-にけ-る	逃げる	にげる	to escape	动词	「逃げる」を使って文を作ります。	用「逃げる」造句。
n4-322-にかいた-て	二階建て	にかいだて	two-storied building	名词	「二階建て」を使って文を作ります。	用「二階建て」造句。
n4-323-にんき-ょう	人形	にんぎょう	doll	名词	「人形」を使って文を作ります。	用「人形」造句。
n4-324-におい	匂い	におい	a smell	名词	「匂い」を使って文を作ります。	用「匂い」造句。
n4-325-にる	似る	にる	to be similar	动词	「似る」を使って文を作ります。	用「似る」造句。
n4-326-のと	喉	のど	throat	名词	「喉」を使って文を作ります。	用「喉」造句。
n4-327-のこる	残る	のこる	to remain	动词	「残る」を使って文を作ります。	用「残る」造句。
n4-norikaeru	乗り換える	のりかえる	to change between buses or trains	动词	「乗り換える」を使って文を作ります。	用「乗り換える」造句。
n4-329-のりもの	乗り物	のりもの	vehicle	名词	「乗り物」を使って文を作ります。	用「乗り物」造句。
n4-330-ぬれる	濡れる	ぬれる	to get wet	动词	「濡れる」を使って文を作ります。	用「濡れる」造句。
n4-331-ぬる	塗る	ぬる	to paint; to plaster	动词	「塗る」を使って文を作ります。	用「塗る」造句。
n4-332-ぬすむ	盗む	ぬすむ	to steal	动词	「盗む」を使って文を作ります。	用「盗む」造句。
n4-333-にゅうか-く	入学	にゅうがく	entry to school or university; enrollment	动词	「入学」を使って文を作ります。	用「入学」造句。
n4-334-にゅういん	入院	にゅういん	hospitalization	动词	「入院」を使って文を作ります。	用「入院」造句。
n4-335-おちる	落ちる	おちる	to fall or drop	动词	「落ちる」を使って文を作ります。	用「落ちる」造句。
n4-336-おと-り	踊り	おどり	a dance	名词	「踊り」を使って文を作ります。	用「踊り」造句。
n4-337-おと-ろく	驚く	おどろく	吃惊	动词	「驚く」を使って文を作ります。	用「驚く」造句。
n4-odoru	踊る	おどる	to dance	动词	「踊る」を使って文を作ります。	用「踊る」造句。
n4-339-おいて-になる	お出でになる	おいでになる	(respectful) to be	动词	「お出でになる」を使って文を作ります。	用「お出でになる」造句。
n4-oiwai	お祝い	おいわい	congratulation	动词	「お祝い」を使って文を作ります。	用「お祝い」造句。
n4-ojousan	お嬢さん	おじょうさん	(another's) daughter	名词	「お嬢さん」を使って文を作ります。	用「お嬢さん」造句。
n4-342-おかしい	可笑しい	おかしい	strange or funny	形容词	「可笑しい」を使って文を作ります。	用「可笑しい」造句。
n4-343-おこなう	行う	おこなう	to perform; to do; to carry out	动词	「行う」を使って文を作ります。	用「行う」造句。
n4-344-おこる	怒る	おこる	to be angry	动词	「怒る」を使って文を作ります。	用「怒る」造句。
n4-345-おこす	起こす	おこす	to wake	动词	「起こす」を使って文を作ります。	用「起こす」造句。
n4-346-おく	億	おく	one hundred million	词汇	「億」を使って文を作ります。	用「億」造句。
n4-347-おくし-ょう	屋上	おくじょう	rooftop​	名词	「屋上」を使って文を作ります。	用「屋上」造句。
n4-348-おくれる	遅れる	おくれる	to be late	动词	「遅れる」を使って文を作ります。	用「遅れる」造句。
n4-okurimono	贈り物	おくりもの	present; gift	名词	「贈り物」を使って文を作ります。	用「贈り物」造句。
n4-350-おくる	送る	おくる	to send	动词	「送る」を使って文を作ります。	用「送る」造句。
n4-omatsuri	お祭り	おまつり	festival	名词	「お祭り」を使って文を作ります。	用「お祭り」造句。
n4-omimai	お見舞い	おみまい	visiting ill or distressed people	名词	「お見舞い」を使って文を作ります。	用「お見舞い」造句。
n4-353-おみやけ	お土産	おみやげ	souvenir	名词	「お土産」を使って文を作ります。	用「お土産」造句。
n4-354-おもちゃ	おもちゃ	おもちゃ	toy	名词	「おもちゃ」を使って文を作ります。	用「おもちゃ」造句。
n4-355-おもいた-す	思い出す	おもいだす	to remember	动词	「思い出す」を使って文を作ります。	用「思い出す」造句。
n4-356-おもて	表	おもて	the front	名词	「表」を使って文を作ります。	用「表」造句。
n4-357-オートハ-イ	オートバイ	オートバイ	motorcycle	外来语	「オートバイ」を使って文を作ります。	用「オートバイ」造句。
n4-358-おれい	お礼	おれい	thanks	名词	「お礼」を使って文を作ります。	用「お礼」造句。
n4-359-おれる	折れる	おれる	to break; to be broken	动词	「折れる」を使って文を作ります。	用「折れる」造句。
n4-360-おりる	下りる	おりる	to get off	动词	「下りる」を使って文を作ります。	用「下りる」造句。
n4-361-おる	折る	おる	to break or to fold	动词	「折る」を使って文を作ります。	用「折る」造句。
n4-362-おしいれ	押し入れ	おしいれ	closet	名词	「押し入れ」を使って文を作ります。	用「押し入れ」造句。
n4-363-おっしゃる	仰る	おっしゃる	(respectful) to say	动词	「仰る」を使って文を作ります。	用「仰る」造句。
n4-otaku	お宅	おたく	your home	名词	「お宅」を使って文を作ります。	用「お宅」造句。
n4-365-おと	音	おと	sound; note	名词	「音」を使って文を作ります。	用「音」造句。
n4-otosu	落とす	おとす	to drop	动词	「落とす」を使って文を作ります。	用「落とす」造句。
n4-367-おつり	お釣り	おつり	change (for a purchase)​	名词	「お釣り」を使って文を作ります。	用「お釣り」造句。
n4-368-おっと	夫	おっと	husband	名词	「夫」を使って文を作ります。	用「夫」造句。
n4-369-おわり	終わり	おわり	the end	名词	「終わり」を使って文を作ります。	用「終わり」造句。
n4-370-おや	親	おや	parents	名词	「親」を使って文を作ります。	用「親」造句。
n4-371-およき-かた	泳ぎ方	およぎかた	way of swimming	名词	「泳ぎ方」を使って文を作ります。	用「泳ぎ方」造句。
n4-372-ハ-ート	パート	パート	part; part time	外来语	「パート」を使って文を作ります。	用「パート」造句。
n4-373-ハ-ソコン	パソコン	パソコン	personal computer	外来语	「パソコン」を使って文を作ります。	用「パソコン」造句。
n4-374-ヒ-アノ	ピアノ	ピアノ	piano	外来语	「ピアノ」を使って文を作ります。	用「ピアノ」造句。
n4-375-フ-レセ-ント	プレゼント	プレゼント	present; gift	外来语	「プレゼント」を使って文を作ります。	用「プレゼント」造句。
n4-376-れいほ-う	冷房	れいぼう	air conditioning	动词	「冷房」を使って文を作ります。	用「冷房」造句。
n4-377-レシ	レジ	レジ	cashier​	外来语	「レジ」を使って文を作ります。	用「レジ」造句。
n4-378-れきし	歴史	れきし	history	名词	「歴史」を使って文を作ります。	用「歴史」造句。
n4-379-れんらく	連絡	れんらく	to contact; to get in touch​	动词	「連絡」を使って文を作ります。	用「連絡」造句。
n4-380-レホ-ート	レポート	レポート	report	外来语	「レポート」を使って文を作ります。	用「レポート」造句。
n4-381-りよう	利用	りよう	use; utilization; application	动词	「利用」を使って文を作ります。	用「利用」造句。
n4-382-りゆう	理由	りゆう	reason	名词	「理由」を使って文を作ります。	用「理由」造句。
n4-383-るす	留守	るす	absence	动词	「留守」を使って文を作ります。	用「留守」造句。
n4-ryokan	旅館	りょかん	traditional inn; Japanese-style lodging	名词	「旅館」を使って文を作ります。	用「旅館」造句。
n4-385-りょうほう	両方	りょうほう	both sides	名词	「両方」を使って文を作ります。	用「両方」造句。
n4-sabishii	寂しい	さびしい	lonely	形容词	「寂しい」を使って文を作ります。	用「寂しい」造句。
n4-sagaru	下がる	さがる	to get down	动词	「下がる」を使って文を作ります。	用「下がる」造句。
n4-sagasu	探す	さがす	to look for	动词	「探す」を使って文を作ります。	用「探す」造句。
n4-sageru	下げる	さげる	to lower	动词	「下げる」を使って文を作ります。	用「下げる」造句。
n4-saigo	最後	さいご	end; last	名词	「最後」を使って文を作ります。	用「最後」造句。
n4-391-さいきん	最近	さいきん	recently	副词	「最近」を使って文を作ります。	用「最近」造句。
n4-saisho	最初	さいしょ	beginning; first	副词	「最初」を使って文を作ります。	用「最初」造句。
n4-saka	坂	さか	slope; hill	名词	「坂」を使って文を作ります。	用「坂」造句。
n4-394-さかん	盛ん	さかん	popularity; prosperous	形容词	「盛ん」を使って文を作ります。	用「盛ん」造句。
n4-395-さくや	昨夜	さくや	last night	副词	「昨夜」を使って文を作ります。	用「昨夜」造句。
n4-396-サンタ-ル	サンダル	サンダル	sandal	外来语	「サンダル」を使って文を作ります。	用「サンダル」造句。
n4-397-サント-イッチ	サンドイッチ	サンドイッチ	sandwich	外来语	「サンドイッチ」を使って文を作ります。	用「サンドイッチ」造句。
n4-sangyou	産業	さんぎょう	industry	名词	「産業」を使って文を作ります。	用「産業」造句。
n4-399-サラタ	サラダ	サラダ	salad	外来语	「サラダ」を使って文を作ります。	用「サラダ」造句。
n4-400-さらいけ-つ	再来月	さらいげつ	month after next	副词	「再来月」を使って文を作ります。	用「再来月」造句。
n4-401-さらいしゅう	再来週	さらいしゅう	week after next	副词	「再来週」を使って文を作ります。	用「再来週」造句。
n4-sashiageru	差し上げる	さしあげる	to give	动词	「差し上げる」を使って文を作ります。	用「差し上げる」造句。
n4-sawagu	騒ぐ	さわぐ	to make noise,to be excited	动词	「騒ぐ」を使って文を作ります。	用「騒ぐ」造句。
n4-sawaru	触る	さわる	to touch	动词	「触る」を使って文を作ります。	用「触る」造句。
n4-405-せいふ-つ	生物	せいぶつ	生物	名词	「生物」を使って文を作ります。	用「生物」造句。
n4-406-せいし	政治	せいじ	politics	名词	「政治」を使って文を作ります。	用「政治」造句。
n4-407-せいかつ	生活	せいかつ	生活、生存	动词	「生活」を使って文を作ります。	用「生活」造句。
n4-408-せいめい	生命	せいめい	life	名词	「生命」を使って文を作ります。	用「生命」造句。
n4-409-せいさん	生産	せいさん	production	动词	「生産」を使って文を作ります。	用「生産」造句。
n4-410-せいよう	西洋	せいよう	the west; Western countries	名词	「西洋」を使って文を作ります。	用「西洋」造句。
n4-411-せかい	世界	せかい	the world	名词	「世界」を使って文を作ります。	用「世界」造句。
n4-412-せき	席	せき	seat	名词	「席」を使って文を作ります。	用「席」造句。
n4-413-せん	線	せん	line	名词	「線」を使って文を作ります。	用「線」造句。
n4-414-せなか	背中	せなか	back (of body)	名词	「背中」を使って文を作ります。	用「背中」造句。
n4-415-せんは-い	先輩	せんぱい	senior	名词	「先輩」を使って文を作ります。	用「先輩」造句。
n4-416-せんそう	戦争	せんそう	war	动词	「戦争」を使って文を作ります。	用「戦争」造句。
n4-setsumei	説明	せつめい	explanation	动词	「説明」を使って文を作ります。	用「説明」造句。
n4-418-しゃちょう	社長	しゃちょう	company president; manager; director	名词	「社長」を使って文を作ります。	用「社長」造句。
n4-419-しゃかい	社会	しゃかい	society; public; community; the world	名词	「社会」を使って文を作ります。	用「社会」造句。
n4-shi	市	し	city	名词	「市」を使って文を作ります。	用「市」造句。
n4-shiai	試合	しあい	match,game	动词	「試合」を使って文を作ります。	用「試合」造句。
n4-422-しかる	叱る	しかる	to scold	动词	「叱る」を使って文を作ります。	用「叱る」造句。
n4-shikata	仕方	しかた	way; method	名词	「仕方」を使って文を作ります。	用「仕方」造句。
n4-424-しけん	試験	しけん	examination	动词	「試験」を使って文を作ります。	用「試験」造句。
n4-shikkari	しっかり	しっかり	firmly; steadily	副词	「しっかり」を使って文を作ります。	用「しっかり」造句。
n4-shima	島	しま	island	名词	「島」を使って文を作ります。	用「島」造句。
n4-427-市民	市民	市民	citizen	名词	「市民」を使って文を作ります。	用「市民」造句。
n4-shinamono	品物	しなもの	goods; article; thing	名词	「品物」を使って文を作ります。	用「品物」造句。
n4-429-しんふ-んしゃ	新聞社	しんぶんしゃ	newspaper company	名词	「新聞社」を使って文を作ります。	用「新聞社」造句。
n4-shinsetsu	親切	しんせつ	kindness	形容词	「親切」を使って文を作ります。	用「親切」造句。
n4-431-しっは-い	失敗	しっぱい	failure	动词	「失敗」を使って文を作ります。	用「失敗」造句。
n4-432-しらへ-る	調べる	しらべる	to investigate	动词	「調べる」を使って文を作ります。	用「調べる」造句。
n4-shiraseru	知らせる	しらせる	to notify	动词	「知らせる」を使って文を作ります。	用「知らせる」造句。
n4-434-したき	下着	したぎ	underwear	名词	「下着」を使って文を作ります。	用「下着」造句。
n4-shokuryouhin	食料品	しょくりょうひん	food; groceries	名词	「食料品」を使って文を作ります。	用「食料品」造句。
n4-shougakkou	小学校	しょうがっこう	elementary school	名词	「小学校」を使って文を作ります。	用「小学校」造句。
n4-437-しょうし-る	生じる	しょうじる	to produce	动词	「生じる」を使って文を作ります。	用「生じる」造句。
n4-shoukai	紹介	しょうかい	introduction	动词	「紹介」を使って文を作ります。	用「紹介」造句。
n4-shourai	将来	しょうらい	future	副词	「将来」を使って文を作ります。	用「将来」造句。
n4-shousetsu	小説	しょうせつ	novel	名词	「小説」を使って文を作ります。	用「小説」造句。
n4-shumi	趣味	しゅみ	hobby; pastime; preference	名词	「趣味」を使って文を作ります。	用「趣味」造句。
n4-shuukan	習慣	しゅうかん	habit; custom; cultural practice.	名词	「習慣」を使って文を作ります。	用「習慣」造句。
n4-443-そほ	祖母	そぼ	grandmother	名词	「祖母」を使って文を作ります。	用「祖母」造句。
n4-444-そた-てる	育てる	そだてる	to rear,to bring up	动词	「育てる」を使って文を作ります。	用「育てる」造句。
n4-445-そふ	祖父	そふ	grandfather	名词	「祖父」を使って文を作ります。	用「祖父」造句。
n4-446-ソフト	ソフト	ソフト	soft	外来语	「ソフト」を使って文を作ります。	用「ソフト」造句。
n4-447-そんな	そんな	そんな	that sort of	连体词	「そんな」を使って文を作ります。	用「そんな」造句。
n4-448-それて	それで	それで	because of that	词汇	「それで」を使って文を作ります。	用「それで」造句。
n4-449-それほと	それほど	それほど	to that extent	副词	「それほど」を使って文を作ります。	用「それほど」造句。
n4-soro-soro	そろそろ	そろそろ	gradually; soon	副词	「そろそろ」を使って文を作ります。	用「そろそろ」造句。
n4-451-そつき-ょう	卒業	そつぎょう	graduation	动词	「卒業」を使って文を作ります。	用「卒業」造句。
n4-452-そうた-ん	相談	そうだん	to discuss	动词	「相談」を使って文を作ります。	用「相談」造句。
n4-453-すは-らしい	素晴らしい	すばらしい	wonderful	形容词	「素晴らしい」を使って文を作ります。	用「素晴らしい」造句。
n4-suberu	滑る	すべる	to slide; to slip	动词	「滑る」を使って文を作ります。	用「滑る」造句。
n4-455-すこ-い	凄い	すごい	terrific	形容词	「凄い」を使って文を作ります。	用「凄い」造句。
n4-suidou	水道	すいどう	water supply	名词	「水道」を使って文を作ります。	用「水道」造句。
n4-457-すいえい	水泳	すいえい	swimming	动词	「水泳」を使って文を作ります。	用「水泳」造句。
n4-458-すっかり	すっかり	すっかり	completely	副词	「すっかり」を使って文を作ります。	用「すっかり」造句。
n4-459-すく	空く	すく	to be hungry	动词	「空く」を使って文を作ります。	用「空く」造句。
n4-460-スクリーン	スクリーン	スクリーン	screen	外来语	「スクリーン」を使って文を作ります。	用「スクリーン」造句。
n4-461-すみ	隅	すみ	corner; nook	名词	「隅」を使って文を作ります。	用「隅」造句。
n4-462-すむ	済む	すむ	to finish	动词	「済む」を使って文を作ります。	用「済む」造句。
n4-suna	砂	すな	sand	名词	「砂」を使って文を作ります。	用「砂」造句。
n4-464-すり	すり	すり	pickpocket	名词	「すり」を使って文を作ります。	用「すり」造句。
n4-465-スーツケース	スーツケース	スーツケース	suitcase	外来语	「スーツケース」を使って文を作ります。	用「スーツケース」造句。
n4-susumu	進む	すすむ	to make progress	动词	「進む」を使って文を作ります。	用「進む」造句。
n4-467-ステーキ	ステーキ	ステーキ	steak	外来语	「ステーキ」を使って文を作ります。	用「ステーキ」造句。
n4-468-ステレオ	ステレオ	ステレオ	stereo	外来语	「ステレオ」を使って文を作ります。	用「ステレオ」造句。
n4-suteru	捨てる	すてる	to throw away	动词	「捨てる」を使って文を作ります。	用「捨てる」造句。
n4-suugaku	数学	すうがく	mathematics; arithmetic	名词	「数学」を使って文を作ります。	用「数学」造句。
n4-471-スーツ	スーツ	スーツ	suit	外来语	「スーツ」を使って文を作ります。	用「スーツ」造句。
n4-tadashii	正しい	ただしい	right; correct	形容词	「正しい」を使って文を作ります。	用「正しい」造句。
n4-473-たいいん	退院	たいいん	leaving hospital; discharge from hospital	动词	「退院」を使って文を作ります。	用「退院」造句。
n4-474-たいふう	台風	たいふう	typhoon	名词	「台風」を使って文を作ります。	用「台風」造句。
n4-475-タイフ	タイプ	タイプ	type,style	名词	「タイプ」を使って文を作ります。	用「タイプ」造句。
n4-taitei	たいてい	たいてい	普通、通常	副词	「たいてい」を使って文を作ります。	用「たいてい」造句。
n4-477-たまに	たまに	たまに	occasionally	副词	「たまに」を使って文を作ります。	用「たまに」造句。
n4-478-たな	棚	たな	shelves	名词	「棚」を使って文を作ります。	用「棚」造句。
n4-479-たんし-ょう	誕生	たんじょう	birth	动词	「誕生」を使って文を作ります。	用「誕生」造句。
n4-480-たのしみ	楽しみ	たのしみ	looking forward to​	形容词	「楽しみ」を使って文を作ります。	用「楽しみ」造句。
n4-481-たおれる	倒れる	たおれる	to fall (over, down)	动词	「倒れる」を使って文を作ります。	用「倒れる」造句。
n4-482-たりる	足りる	たりる	to be sufficient; to be enough	动词	「足りる」を使って文を作ります。	用「足りる」造句。
n4-483-たす	足す	たす	to add (numbers / something)	动词	「足す」を使って文を作ります。	用「足す」造句。
n4-484-たたみ	畳	たたみ	Japanese straw mat	名词	「畳」を使って文を作ります。	用「畳」造句。
n4-485-たてる	建てる	たてる	to build	动词	「建てる」を使って文を作ります。	用「建てる」造句。
n4-486-たす-ねる	尋ねる	たずねる	to ask	动词	「尋ねる」を使って文を作ります。	用「尋ねる」造句。
n4-487-たす-ねる	訪ねる	たずねる	to visit	动词	「訪ねる」を使って文を作ります。	用「訪ねる」造句。
n4-488-てふ-くろ	手袋	てぶくろ	glove	名词	「手袋」を使って文を作ります。	用「手袋」造句。
n4-teinei	丁寧	ていねい	polite	形容词	「丁寧」を使って文を作ります。	用「丁寧」造句。
n4-490-テキスト	テキスト	テキスト	text; textbook	外来语	「テキスト」を使って文を作ります。	用「テキスト」造句。
n4-491-てきとう	適当	てきとう	suitable	形容词	「適当」を使って文を作ります。	用「適当」造句。
n4-492-てん	点	てん	point; dot	名词	「点」を使って文を作ります。	用「点」造句。
n4-493-てんいん	店員	てんいん	employee (of a store); shop assistant; clerk	名词	「店員」を使って文を作ります。	用「店員」造句。
n4-494-テニス	テニス	テニス	tennis	外来语	「テニス」を使って文を作ります。	用「テニス」造句。
n4-495-てんきよほう	天気予報	てんきよほう	weather forecast	名词	「天気予報」を使って文を作ります。	用「天気予報」造句。
n4-496-てんらんかい	展覧会	てんらんかい	exhibition	名词	「展覧会」を使って文を作ります。	用「展覧会」造句。
n4-497-てら	寺	てら	temple	名词	「寺」を使って文を作ります。	用「寺」造句。
n4-tetsudau	手伝う	てつだう	to help; to assist; to aid​	动词	「手伝う」を使って文を作ります。	用「手伝う」造句。
n4-499-とちゅう	途中	とちゅう	on the way	副词	「途中」を使って文を作ります。	用「途中」造句。
n4-500-とと-ける	届ける	とどける	to send​	动词	「届ける」を使って文を作ります。	用「届ける」造句。
n4-501-とっきゅう	特急	とっきゅう	limited express (train, faster than an express)	名词	「特急」を使って文を作ります。	用「特急」造句。
n4-502-とこや	床屋	とこや	barber	名词	「床屋」を使って文を作ります。	用「床屋」造句。
n4-tokubetsu	特別	とくべつ	special; particular; extraordinary; exceptional	形容词	「特別」を使って文を作ります。	用「特別」造句。
n4-504-とくに	特に	とくに	particularly; especially; in particular; expressly	副词	「特に」を使って文を作ります。	用「特に」造句。
n4-505-とまる	泊まる	とまる	to stay at	动词	「泊まる」を使って文を作ります。	用「泊まる」造句。
n4-506-とめる	止める	とめる	to stop something	动词	「止める」を使って文を作ります。	用「止める」造句。
n4-507-とおく	遠く	とおく	distant	副词	「遠く」を使って文を作ります。	用「遠く」造句。
n4-508-とおる	通る	とおる	to go through	动词	「通る」を使って文を作ります。	用「通る」造句。
n4-509-とりかえる	取り替える	とりかえる	to exchange; to swap; to replace	动词	「取り替える」を使って文を作ります。	用「取り替える」造句。
n4-510-とうとう	到頭	とうとう	finally, after all	副词	「到頭」を使って文を作ります。	用「到頭」造句。
n4-511-つつ-ける	続ける	つづける	to continue; to keep up; to keep on	动词	「続ける」を使って文を作ります。	用「続ける」造句。
n4-512-つつ-く	続く	つづく	to continue	动词	「続く」を使って文を作ります。	用「続く」造句。
n4-513-つこ-う	都合	つごう	convenience	副词	「都合」を使って文を作ります。	用「都合」造句。
n4-514-つかまえる	捕まえる	つかまえる	to catch	动词	「捕まえる」を使って文を作ります。	用「捕まえる」造句。
n4-515-つける	漬ける	つける	to soak; to pickle	动词	「漬ける」を使って文を作ります。	用「漬ける」造句。
n4-516-つき	月	つき	moon	名词	「月」を使って文を作ります。	用「月」造句。
n4-517-つく	付く	つく	to be attached	动词	「付く」を使って文を作ります。	用「付く」造句。
n4-518-つま	妻	つま	(humble) wife	名词	「妻」を使って文を作ります。	用「妻」造句。
n4-519-つれる	連れる	つれる	to take (someone) with one	动词	「連れる」を使って文を作ります。	用「連れる」造句。
n4-520-つる	釣る	つる	to fish	动词	「釣る」を使って文を作ります。	用「釣る」造句。
n4-521-つたえる	伝える	つたえる	to report; to tell	动词	「伝える」を使って文を作ります。	用「伝える」造句。
n4-522-つつむ	包む	つつむ	to wrap	动词	「包む」を使って文を作ります。	用「包む」造句。
n4-ude	腕	うで	arm	名词	「腕」を使って文を作ります。	用「腕」造句。
n4-524-うえる	植える	うえる	to plant; to grow	动词	「植える」を使って文を作ります。	用「植える」造句。
n4-525-うこ-く	動く	うごく	to move	动词	「動く」を使って文を作ります。	用「動く」造句。
n4-526-うかか-う	伺う	うかがう	to visit	动词	「伺う」を使って文を作ります。	用「伺う」造句。
n4-527-うける	受ける	うける	to take a lesson or test	动词	「受ける」を使って文を作ります。	用「受ける」造句。
n4-528-うけつけ	受付	うけつけ	reception (desk); information desk​	名词	「受付」を使って文を作ります。	用「受付」造句。
n4-529-うまれ	生まれ	うまれ	birth	名词	「生まれ」を使って文を作ります。	用「生まれ」造句。
n4-untenshu	運転手	うんてんしゅ	driver; chauffeur	名词	「運転手」を使って文を作ります。	用「運転手」造句。
n4-ura	裏	うら	reverse side	名词	「裏」を使って文を作ります。	用「裏」造句。
n4-532-うれしい	嬉しい	うれしい	happy	形容词	「嬉しい」を使って文を作ります。	用「嬉しい」造句。
n4-uriba	売り場	うりば	selling area	名词	「売り場」を使って文を作ります。	用「売り場」造句。
n4-534-うそ	嘘	うそ	a lie	名词	「嘘」を使って文を作ります。	用「嘘」造句。
n4-utsu	打つ	うつ	to hit	动词	「打つ」を使って文を作ります。	用「打つ」造句。
n4-utsukushii	美しい	うつくしい	beautiful	形容词	「美しい」を使って文を作ります。	用「美しい」造句。
n4-utsuru	移る	うつる	to move house or transfer	动词	「移る」を使って文を作ります。	用「移る」造句。
